states,flag,Avg0,SD0,frust0,time
'10000001',1,0.49861,0.000877762306474076,0.7142857142857143,13.32659627338777
'00111011',1,0.01405,0.00028647280266487187,0.7619047619047619,2.4973290337050256
'01111001',1,0.01445,0.000585548176213253,0.7619047619047619,2.4657048086288937
'01010011',1,0.0143,0.0002647010892812243,0.9285714285714286,2.499893755230705
'00111001',1,0.014580000000000001,0.0003688721549082642,0.9285714285714286,2.488875133935704
'00001111',1,0.014346666666666667,0.0007289413937728852,0.9285714285714286,2.5023767205457434
'00011011',1,0.014376666666666668,2.054804667656317e-5,0.9285714285714286,2.4901466446116873
'00110011',1,0.014356666666666665,0.0006786424357167446,0.9285714285714286,2.514427959384259
'00101111',1,0.014456666666666666,0.0002898658693641288,0.7619047619047619,2.4888140409810777
'01001011',1,0.014306666666666667,0.00030444849956747834,0.9285714285714286,2.49935371299808
'01101001',1,0.014230000000000001,0.00028705400188814683,0.9285714285714286,2.4867970911136084
'01010111',1,0.01452,0.00023338094752285742,0.7619047619047619,2.506978302870667
'01101101',1,0.014303333333333333,0.00018116904322268307,0.7619047619047619,2.4714651771652076
'01100111',1,0.014040000000000002,0.00031633315770982124,0.7619047619047619,2.5136875882658094
'01110011',1,0.014353333333333334,0.0005096621974951209,0.7619047619047619,2.5123367416395648
'00101011',1,0.014586666666666666,0.00011841546445554421,0.9285714285714286,2.510490870931566
'01001101',1,0.014429999999999998,0.0004631054595517816,0.9285714285714286,2.5178026279788104
'01101011',1,0.014336666666666666,0.00017745108872274914,0.7619047619047619,2.521389837334364
'01110101',1,0.014263333333333334,0.0001236482466066097,0.7619047619047619,2.4866334990324015
'01100101',1,0.014336666666666666,0.00018408935028645397,0.9285714285714286,2.5018730295950893
'01010101',1,0.014383333333333333,0.00015412837362262544,0.9285714285714286,2.5245984650932027
'01011101',1,0.01421,0.0001779513042005216,0.7619047619047619,2.5168123967292337
'00100111',1,0.014206666666666666,0.0004791891299082467,0.9285714285714286,2.526927221530539
'00110101',1,0.01432,0.0003024345659256999,0.9285714285714286,2.5183240088860086
'01011011',1,0.014186666666666667,0.0002597862369119825,0.7619047619047619,2.514283826731807
'00101101',1,0.014410000000000001,0.0002578113005022603,0.9285714285714286,2.508110626409613
'01110001',1,0.014536666666666665,0.0001621384867602042,0.9285714285714286,2.5238727821401024
'01001111',1,0.014040000000000002,0.0005379591062525108,0.7619047619047619,2.4620653837792106
'00110111',1,0.014376666666666668,0.0002499777767900351,0.7619047619047619,2.451675066587962
'01100011',1,0.014356666666666665,0.00016819301082057162,0.9285714285714286,2.512295707073145
'01000111',1,0.01446,0.0001349073756323206,0.9285714285714286,2.510403816883112
'01011001',1,0.014123333333333333,0.00017249798710580812,0.9285714285714286,2.4951767617179277
'00111101',1,0.014143333333333334,0.0002007209228976609,0.7619047619047619,2.488275362416918
'00011111',1,0.014513333333333331,0.0002701028610651055,0.7619047619047619,2.479491608071116
'00011101',1,0.014433333333333333,0.0005232165474787239,0.9285714285714286,2.5074614737068446
'00010111',1,0.014066666666666667,0.0002658738213681241,0.9285714285714286,2.491148144818068
