states,flag,Avg0,SD0,frust0,time
'001101',1,0.049723333333333335,0.0009098107251266921,1.1,2.2579034937630884
'100001',1,0.49984000000000006,0.0008811734600330946,0.6,8.085766305542753
'010111',1,0.050350000000000006,0.0005462600113499057,0.75,2.2669001418220147
'000111',1,0.049839999999999995,0.00021181753153756382,1.1,2.2626585388347498
'011001',1,0.049416666666666664,0.0006678489516516591,1.1,2.2540597223493712
'011011',1,0.049903333333333334,0.0005432208472517301,0.75,2.2618447524534306
'011101',1,0.05037333333333333,0.00021746008573733433,0.75,2.2519920350563347
'001111',1,0.05023333333333333,0.0006833414633662711,0.75,2.2687633298867813
'010101',1,0.04989333333333334,0.0005186092513208349,1.1,2.2542959046544975
'010011',1,0.04973333333333333,0.0006035634920113124,1.1,2.2665345192157305
'001011',1,0.05069333333333333,0.0003087969487471594,1.1,2.2584135762391533
