states,flag,Avg0,SD0,frust0,time
0_1_0_0_1,0,0.05182666666666667,0.0001596524001977078,0.15104204735092086,3580.4586537361943
1_0_0_1_1,0,0.09641,0.000877762306474063,0.18627096661758186,3588.4680364422443
0_0_1_1_0,0,0.051300000000000005,0.0003261901286060027,0.1478775059863841,3582.6127592487633
1_1_0_1_0,0,0.06222333333333333,0.000815693297481081,0.14817580948933382,3590.8419997818423
0_1_1_0_0,0,0.09746666666666666,0.0008616779496359911,0.18627096661758186,3586.5329473692836
0_0_1_1_1,0,0.02277333333333333,9.392668535736958e-5,0.21633236226676833,3563.4518195156757
1_0_1_1_0,0,0.05101,0.0005923399924592847,0.15104204735092086,3578.4871442924236
1_0_0_1_0,0,0.11965666666666668,0.00034237730973623416,0.12751599502989508,3589.147225973696
0_0_1_0_1,0,0.06330333333333334,0.000372767428238511,0.14817580948933382,3591.264902410825
0_1_1_0_1,0,0.11886000000000001,0.0009541837698612693,0.12751599502989508,3588.018486622304
1_1_1_0_0,0,0.09570666666666666,0.0005431594813884974,0.1670322313183813,3586.8609359879224
1_1_0_0_1,0,0.05199,0.0001557776192739725,0.1478775059863841,3580.882601013573
0_0_0_1_1,0,0.09484666666666668,0.00036745370078721695,0.1670322313183813,3587.0170720062197
1_1_0_0_0,0,0.022626666666666666,0.00045404356129732335,0.21633236226676833,3563.7000861550587
