states,flag,Avg0,SD0,frust0,time
'10001',0,0.04971999999999999,0.00041384377084434414,0.52,1000.0
'00101',0,0.049793333333333335,0.0008067355342503659,0.52,1000.0
'01010',0,0.04968,0.0010349879226348494,0.52,1000.0
'01101',0,0.04910333333333333,0.00029397656747132394,0.52,1000.0
'10110',0,0.05042,0.00012192894105448014,0.52,1000.0
'00111',0,0.05005333333333334,0.00027402351886086034,0.52,1000.0
'11001',0,0.050023333333333336,0.00043099368389288103,0.52,1000.0
'01011',0,0.049859999999999995,0.0009514550260872374,0.52,1000.0
'01100',0,0.05043333333333333,0.0005470730197047642,0.52,1000.0
'11010',0,0.04997666666666667,0.0003324989557210011,0.52,1000.0
'10101',0,0.04958333333333333,0.0001506283137025998,0.52,1000.0
'10011',0,0.04946333333333333,0.0004616155206325799,0.52,1000.0
'01110',0,0.050166666666666665,0.0007031516352979782,0.52,1000.0
'00011',0,0.05065666666666666,0.00030944394574067106,0.52,1000.0
'01001',0,0.04966,0.00019798989873223387,0.52,1000.0
'11100',0,0.050839999999999996,0.00040922691341927533,0.52,1000.0
'00110',0,0.04994666666666667,7.845734863959687e-5,0.52,1000.0
'11000',0,0.05015666666666666,0.0003809053542402483,0.52,1000.0
'10100',0,0.050910000000000004,0.00029977769541222773,0.52,1000.0
'10010',0,0.04955333333333334,0.0004807170569980723,0.52,1000.0
