states,flag,Avg0,SD0,frust0,time
'111111110000000001111110000000',1,0.14191333333333334,0.000495602887624991,0.2896551724137931,100.4648823762286
'111111111111111110000000000000',1,0.05359666666666666,0.0002546020860523773,0.296551724137931,94.28901444217179
'111111110000000000000001111111',1,0.15683666666666665,0.0012176571310877629,0.28735632183908044,109.74642621642086
'000000001111111110000001111111',1,0.14325000000000002,0.0006513575566972895,0.2896551724137931,100.44693370692677
'000001111111111110000000000000',1,0.04868,0.00024779023386727777,0.3080459770114943,94.3250831714776
'000001110000000001111111111111',1,0.09938999999999999,8.286535263104284e-5,0.2896551724137931,98.96961878313486
'000000001111111111111110000000',1,0.1544633333333333,0.0003872409528388608,0.28735632183908044,109.89761705436558
'111110000000000001111111111111',1,0.0489,0.0006578753681359421,0.3080459770114943,93.94075459159656
'000000000000000001111111111111',1,0.053946666666666664,0.0003873270223238007,0.296551724137931,94.42413378988233
'111110001111111110000000000000',1,0.09902333333333334,0.0002595294887976232,0.2896551724137931,99.22726109694135
