states,flag,Avg0,SD0,frust0,time
1_1_1_1_0_1_1,1,0.23468,0.0005048432099837183,0.6363636363636364,10.543996690604361
0_0_1_1_1_0_1,1,0.76532,0.0005048432099837106,0.36363636363636365,15.075858785641671
