states,flag,Avg0,SD0,frust0,time
'100001',1,0.02273,0.00037558842722675283,0.3888888888888889,2.185758871704523
'110011',1,0.022510000000000002,0.00036887215490826445,0.3888888888888889,2.1851022062912624
'100011',1,0.015390000000000001,0.00014854853303438096,0.3333333333333333,2.0
'110000',1,0.022606666666666664,0.00016977108770995688,0.3888888888888889,2.1967351141073292
'101110',1,0.02309,0.00035109352979892204,0.3888888888888889,2.1884853870309686
'101000',1,0.02290333333333333,0.0002322833518691249,0.3888888888888889,2.179564538116745
'010101',1,0.015666666666666666,0.0006034530268012213,0.3333333333333333,2.0
'010100',1,0.022930000000000002,0.00034127212992957144,0.3888888888888889,2.180122702347415
'111100',1,0.023110000000000002,0.0003101612483854172,0.3888888888888889,2.1914888191590705
'010001',1,0.0226,0.0004130375285612674,0.3888888888888889,2.1684438204796863
'010111',1,0.023223333333333335,0.00038308687729489763,0.3888888888888889,2.191524729651995
'010010',1,0.022616666666666663,6.84754619472476e-5,0.3888888888888889,2.198975108029677
'111010',1,0.023096666666666668,0.00025037749277618567,0.3888888888888889,2.189389121467526
'111001',1,0.02331,0.0001349073756323198,0.3888888888888889,2.1901273946805304
'101101',1,0.02298,0.0003811386449399565,0.3888888888888889,2.18395653639649
'011011',1,0.02304,0.00034535006394478487,0.3888888888888889,2.183251834396628
'001011',1,0.015783333333333333,0.0003156298817004212,0.3333333333333333,2.0
'001010',1,0.02273666666666667,0.00035612107803698165,0.3888888888888889,2.1820010562866243
'000110',1,0.02273,0.00025139610179953064,0.3888888888888889,2.190964833342227
'110110',1,0.023056666666666666,0.0003249957264676305,0.3888888888888889,2.1867149632594454
'100100',1,0.02297,0.0003980787191833632,0.3888888888888889,2.1893773725677925
'101011',1,0.023270000000000002,0.0003488074922742726,0.3888888888888889,2.189812535703506
'000011',1,0.022766666666666668,0.0005007549855523709,0.3888888888888889,2.181144976379096
'011000',1,0.022816666666666666,0.00018006171781426018,0.3888888888888889,2.185814278430862
'110100',1,0.015316666666666666,0.000367906993077809,0.3333333333333333,2.0
'111000',1,0.015526666666666666,0.0002978067979225606,0.3333333333333333,2.0
'001101',1,0.01544,0.00017682382946499785,0.3333333333333333,2.0
'001111',1,0.02340666666666667,0.0003184685576665643,0.3888888888888889,2.1941533963212887
'101010',1,0.014956666666666667,0.00028522895287041934,0.3333333333333333,2.0
'011010',1,0.015396666666666668,0.00012684198393626958,0.3333333333333333,2.0
'000111',1,0.015170000000000001,0.0002654555832275271,0.3333333333333333,2.0
'100111',1,0.022936666666666664,0.000671532244613434,0.3888888888888889,2.1918890676091
'010110',1,0.015313333333333333,0.00033559234529741903,0.3333333333333333,2.0
'100010',1,0.02272333333333333,0.00031626290048347803,0.3888888888888889,2.19072888104636
'101001',1,0.01599,0.0004456455991031437,0.3333333333333333,2.0
'110010',1,0.015793333333333333,0.00017461067804945137,0.3333333333333333,2.0
'011100',1,0.015433333333333334,9.428090415821069e-6,0.3333333333333333,2.0
'110101',1,0.023293333333333333,0.0004680693206020761,0.3888888888888889,2.1861398936605023
'001110',1,0.01582666666666667,8.379870059984291e-5,0.3333333333333333,2.0
'001100',1,0.023116666666666664,0.00028241026106633535,0.3888888888888889,2.1813155942458877
'100101',1,0.015700000000000002,0.00023423634787681142,0.3333333333333333,2.0
'101100',1,0.015363333333333333,0.0003866379299666408,0.3333333333333333,2.0
'010011',1,0.015713333333333333,0.00024253293018108328,0.3333333333333333,2.0
'001001',1,0.022760000000000002,0.0005550375362681949,0.3888888888888889,2.184556827604281
'110001',1,0.015866666666666668,0.00028709270666846053,0.3333333333333333,2.0
'011110',1,0.023326666666666662,0.0003681787005729093,0.3888888888888889,2.180877178041274
'000101',1,0.023620000000000002,0.0003715732319027653,0.3888888888888889,2.194291763149377
'100110',1,0.015399999999999999,0.0004901020301937144,0.3333333333333333,2.0
'011001',1,0.015813333333333332,0.000501353722989623,0.3333333333333333,2.0
'011101',1,0.022863333333333336,0.0002321398046197345,0.3888888888888889,2.187068205072101
