states,flag,Avg0,SD0,frust0,time
'011001',1,0.04921333333333333,0.0006858733281169483,0.4,2.901262157972718
'011100',1,0.050263333333333333,0.0005157734213995726,0.4,2.893857003058802
'010101',1,0.05014333333333334,0.00027133415233291595,0.4,2.8917033529341047
'001110',1,0.049749999999999996,0.00047356801693808164,0.4,2.8895859327150375
'001101',1,0.05003,0.0003797367509209506,0.4,2.896750174580877
'110001',1,0.050113333333333336,0.00033628691453710673,0.4,2.903162499961758
'011010',1,0.04954666666666666,0.00042664062420522266,0.4,2.897393634982155
'100101',1,0.051160000000000004,0.0010541663372858536,0.4,2.9034678071325435
'010011',1,0.04991333333333334,0.000665549063221905,0.4,2.8884086266363647
'110100',1,0.04913333333333333,0.0004028509512076249,0.4,2.902589362460191
'100011',1,0.04985,0.0004138437708443466,0.4,2.886590753564515
'110010',1,0.05046,0.0004477350406955734,0.4,2.879268112572891
'100110',1,0.05058666666666667,0.0011076802587188927,0.4,2.887680593242123
'000111',1,0.05018,0.0007390534486760746,0.4,2.8909469202948412
'101010',1,0.050633333333333336,0.0006379306824064485,0.4,2.886164824447423
'111000',1,0.04970666666666667,0.0007899507720245725,0.4,2.9070274016243793
'010110',1,0.05038666666666667,0.0007069339117311846,0.4,2.8956853314321584
'101001',1,0.05029666666666666,0.00031030450993965275,0.4,2.890527441045375
'001011',1,0.049339999999999995,0.000310590834807899,0.4,2.8811631265155935
'101100',1,0.049293333333333335,0.0007608036686440351,0.4,2.8814808745344394
