states,flag,Avg0,SD0,frust0,time
'10100110',1,0.013976666666666667,0.0004289781139198385,0.5,3.1875455243179296
'10010011',1,0.014556666666666667,0.0003555590277608241,0.5,3.200192846047987
'10110001',1,0.014240000000000001,0.00017907168024751025,0.5,3.2142276181807983
'01011001',1,0.014473333333333333,0.00025694789787469033,0.5,3.2121905823367807
'10110010',1,0.014193333333333334,0.00015860503004493762,0.5,3.18385631501754
'10101010',1,0.014133333333333333,0.00017211107524567484,0.5,3.2149575769673278
'11001010',1,0.014150000000000001,0.0003182242395963365,0.5,3.2167784647224233
'01100101',1,0.014039999999999999,0.00037211109452241106,0.5,3.1878385354868306
'00101011',1,0.014240000000000001,0.0004477350406955736,0.5,3.195219278910653
'00110110',1,0.013956666666666666,0.0003185732080525435,0.5,3.232762057373291
'01001011',1,0.014499999999999999,0.00014966629547095728,0.5,3.213981960429443
'10011010',1,0.014453333333333334,0.0002694851057521028,0.5,3.2131461914116533
'10101100',1,0.01444,0.00028994252303976873,0.5,3.1790427130739407
'10000111',1,0.014106666666666665,0.0004832068800098861,0.5,3.21796872978371
'11100100',1,0.014380000000000002,0.0004229263135188763,0.5,3.162244849375689
'10001101',1,0.014556666666666667,0.0002819377393838732,0.5,3.211514845318643
'00111001',1,0.014443333333333334,0.00012283683848458886,0.5,3.1790933716754886
'10001011',1,0.013906666666666666,0.00045146674542232047,0.5,3.197478660330748
'01010110',1,0.014559999999999998,0.00014966629547095804,0.5,3.214831185854205
'11010001',1,0.01432,0.00022375581929117932,0.5,3.19124304761095
'01100110',1,0.01444,6.377042156569649e-5,0.5,3.182377613476786
'00011011',1,0.01433,0.00016673332000533057,0.5,3.1896064468619376
'01000111',1,0.014706666666666666,0.0002329997615640174,0.5,3.1759163899905647
'11110000',1,0.014369999999999999,0.000227596133534821,0.5,3.227084803910893
'00011110',1,0.014249999999999999,0.0001699019324983284,0.5,3.2017289688429016
'11010010',1,0.01445,0.00032751590292177675,0.5,3.1976600117944387
'01101010',1,0.01412,0.00028083209693100707,0.5,3.2243836047951326
'01011100',1,0.014446666666666668,0.0003111626941363991,0.5,3.2111376846498927
'10010110',1,0.01464,0.0004537253207246285,0.5,3.2227806195859414
'01101001',1,0.014346666666666667,0.00046778437577822365,0.5,3.184581882838826
'00100111',1,0.014526666666666667,0.00044093335349259106,0.5,3.194459465841074
'00001111',1,0.014313333333333332,0.000333699798554862,0.5,3.1810917098938525
'01010011',1,0.014443333333333334,0.0002583709650010142,0.5,3.192143680706259
'01001110',1,0.014406666666666667,0.00026246692913372703,0.5,3.176466705602461
'10011100',1,0.014536666666666665,0.00011614167593456212,0.5,3.2097197699602575
'01001101',1,0.014123333333333333,0.00016499158227686149,0.5,3.1713813350625646
'00111100',1,0.014443333333333334,0.000277648858972784,0.5,3.2220753313465615
'01110001',1,0.014283333333333334,0.00024957742063113156,0.5,3.222125790238724
'00110011',1,0.014116666666666666,0.0002764456948882046,0.5,3.225012382633445
'01010101',1,0.01396,0.0002654555832275277,0.5,3.1795346521640777
'00111010',1,0.014303333333333333,0.00012657891697365038,0.5,3.18724550230122
'01110010',1,0.014159999999999999,0.00038884444190447157,0.5,3.1668438371343783
'00101110',1,0.01427,0.00023846732830026522,0.5,3.1882475839587836
'10100011',1,0.013816666666666666,9.80929264637473e-5,0.5,3.1897314241777757
'01011010',1,0.013863333333333333,0.00021699974398346362,0.5,3.194469068366018
'11010100',1,0.01436,0.0004345879274285777,0.5,3.199406102427055
'11011000',1,0.0147,0.00039046980250291645,0.5,3.2301961179521257
'01110100',1,0.014233333333333334,0.0004309936838928799,0.5,3.191726170268811
'11001001',1,0.014199999999999999,0.00020542638584174116,0.5,3.185975547753614
'10101001',1,0.014310000000000002,3.741657386773928e-5,0.5,3.1926517447534004
'10011001',1,0.01399,0.00010033277962194987,0.5,3.219414428387052
'11000110',1,0.01441,0.00012832251036613452,0.5,3.1630935654187673
'11000101',1,0.01426,0.0003184336665618137,0.5,3.1837982036553076
'01111000',1,0.01418,0.0006312421616675066,0.5,3.1977469678196115
'00010111',1,0.014273333333333332,0.0007335908638713786,0.5,3.1895922198724294
'11001100',1,0.01434,0.0007563508885872133,0.5,3.175318446847692
'11100001',1,0.01448,0.00021213203435596463,0.5,3.184247964442456
'00011101',1,0.014066666666666667,0.0004910080334260212,0.5,3.2160521450303983
'10010101',1,0.014363333333333332,0.00025720722298480544,0.5,3.2202607337603895
'11100010',1,0.014490000000000001,0.00039370039370059115,0.5,3.223587263476031
'01101100',1,0.014603333333333334,0.00042593687586568697,0.5,3.1807170854171622
'10100101',1,0.014249999999999999,0.0003827096375408733,0.5,3.2237597357692995
'00101101',1,0.01435,0.000123558353285671,0.5,3.190566129427689
'11000011',1,0.01393,0.00033744135292916724,0.5,3.1580832713986475
'10001110',1,0.014063333333333332,0.000261576417557513,0.5,3.2371291868956917
'11101000',1,0.014193333333333334,0.000413628926562068,0.5,3.173891992042123
'00110101',1,0.01403,0.0003550586805961323,0.5,3.2233451471986814
'01100011',1,0.014246666666666666,0.0003184685576665652,0.5,3.192409083682732
'10110100',1,0.01412,9.273618495495732e-5,0.5,3.2288277802129595
'10111000',1,0.014263333333333334,9.030811456096033e-5,0.5,3.2149724282812038
