states,flag,Avg0,SD0,frust0,time
0_0_1_0_1,1,0.12426666666666668,0.0009518169758706542,0.25,10.883942748793705
0_1_0_0_1,1,0.09734999999999999,0.0006048691318513992,0.3,10.883486012941175
0_1_0_1_1,1,0.053180000000000005,5.8878405775518934e-5,0.35,10.000941619585689
1_0_1_0_0,1,0.053079999999999995,0.0007290176038112277,0.35,10.000960430272762
1_1_0_1_0,1,0.12473666666666666,0.0010037374601402954,0.25,10.853747708958162
1_1_1_0_0,1,0.12408999999999999,0.000682104586311118,0.25,10.850615939163491
1_0_1_1_0,1,0.09619666666666667,0.0005022836737232183,0.3,10.871564696950463
0_0_0_1_1,1,0.12156666666666667,0.0006398089992767836,0.25,10.86455342021953
1_1_0_0_0,1,0.05026,0.00028577380332470257,0.3,10.0
0_0_1_1_1,1,0.04944333333333334,0.0004620485784946087,0.3,10.0
1_0_0_1_0,1,0.052746666666666664,0.0005810526845495367,0.35,10.00095895665516
0_1_1_0_1,1,0.05308333333333334,0.0005301781671182679,0.35,10.0
