states,flag,init,Avg0,SD0,frust0,time
'00011',1,'01001',0.002393939393939394,0.00017141982574219337,0.4,2.2063523234670828
'10101',1,'00101',0.008484848484848486,0.0007323058165814894,0.4,2.2056746940591516
'00111',1,'00011',0.009454545454545455,0.0011945698996622435,0.4,2.1790647093644524
'10001',1,'11001',0.008696969696969696,0.0012970263369110723,0.4,2.1807042749084324
'01001',1,'01101',0.008666666666666668,0.0007435057058415333,0.4,2.2055268383137236
'01110',1,'01110',0.004454545454545455,0.00022268088570756187,0.4,2.1941847754210073
'10011',1,'10010',0.009151515151515152,0.0005052524848646383,0.4,2.2040827868184167
'11000',1,'11100',0.008515151515151516,0.00042854956435548364,0.4,2.212337785047259
'01010',1,'01110',0.009575757575757576,0.0006225041995204285,0.4,2.1805233775514377
'10100',1,'11100',0.009000000000000001,0.0008560270843530627,0.4,2.196342645625965
'01110',1,'01010',0.00896969696969697,0.00029998469504883836,0.4,2.1941847754210073
'10010',1,'10110',0.009303030303030303,0.0012090871117127274,0.4,2.2071504482972895
'01110',1,'01100',0.009636363636363636,0.0005142594772265797,0.4,2.1941847754210073
'11001',1,'01001',0.009515151515151515,0.0010400607455594258,0.4,2.2167879994844477
'10110',1,'10110',0.004878787878787879,0.00017141982574219337,0.4,2.185405229133821
'00011',1,'10011',0.008696969696969698,0.00015451574283614539,0.4,2.2063523234670828
'10001',1,'00000',0.004818181818181819,0.0006597436683962803,0.4,2.1807042749084324
'11010',1,'01010',0.008545454545454545,0.0003401506715249039,0.4,2.1829831554223795
'01101',1,'01101',0.0037575757575757577,0.0004942274675848514,0.4,2.172302194751158
'00101',1,'10101',0.01,0.0006075738683564675,0.4,2.2161260078742164
'11000',1,'11000',0.004272727272727273,0.00034015067152490377,0.4,2.212337785047259
'01100',1,'01101',0.009454545454545453,0.00014845392380504076,0.4,2.1873396934286875
'01101',1,'01001',0.008666666666666668,0.00034283965148438673,0.4,2.172302194751158
'11010',1,'11000',0.008484848484848486,0.0005999693900976768,0.4,2.1829831554223795
'10101',1,'10001',0.009181818181818182,0.0009649505047327672,0.4,2.2056746940591516
'10100',1,'00110',0.0018787878787878789,4.285495643554834e-5,0.4,2.196342645625965
'01100',1,'11100',0.00887878787878788,0.0010400607455594254,0.4,2.1873396934286875
'01110',1,'00110',0.00890909090909091,0.0006075738683564673,0.4,2.1941847754210073
'10110',1,'11100',0.0026363636363636363,0.00037113480951260264,0.4,2.185405229133821
'10010',1,'11010',0.008696969696969698,0.001377371900286486,0.4,2.2071504482972895
'00011',1,'10001',0.0024242424242424242,8.570991287109668e-5,0.4,2.2063523234670828
'10110',1,'10010',0.009212121212121213,0.000373600848664786,0.4,2.185405229133821
'11010',1,'10011',0.0027878787878787875,0.0004942274675848513,0.4,2.1829831554223795
'00011',1,'01011',0.009636363636363637,0.0005352582343228997,0.4,2.2063523234670828
'00101',1,'00111',0.009151515151515152,0.0013490805630031553,0.4,2.2161260078742164
'01001',1,'01011',0.009030303030303029,0.0001133835571749676,0.4,2.2055268383137236
'11000',1,'11010',0.009878787878787878,0.0008666878573378844,0.4,2.212337785047259
'00111',1,'00110',0.008727272727272728,0.0006680426571226852,0.4,2.1790647093644524
'11001',1,'11100',0.0021515151515151512,0.00035078293644818864,0.4,2.2167879994844477
'00011',1,'01010',0.0023636363636363633,0.0002676291171614499,0.4,2.2063523234670828
'01011',1,'11001',0.0027878787878787884,0.00033470790961173517,0.4,2.235039071235988
'11100',1,'10100',0.00906060606060606,0.0011240749691509943,0.4,2.2035984521819736
'11000',1,'11001',0.010212121212121212,0.0004535342286998721,0.4,2.212337785047259
'10100',1,'10101',0.009242424242424241,0.0005953600819511667,0.4,2.196342645625965
'01001',1,'00011',0.0020909090909090908,0.00022268088570756168,0.4,2.2055268383137236
'10100',1,'10110',0.008727272727272728,0.0005797311051426966,0.4,2.196342645625965
'01001',1,'01001',0.004454545454545455,0.00025712973861328987,0.4,2.2055268383137236
'11000',1,'00000',0.004909090909090909,7.422696190252075e-5,0.4,2.212337785047259
'00111',1,'00111',0.004545454545454546,0.0003401506715249036,0.4,2.1790647093644524
'10010',1,'00000',0.004878787878787879,0.0005765544724375894,0.4,2.2071504482972895
'10110',1,'10100',0.009303030303030303,0.0010077750998979326,0.4,2.185405229133821
'11001',1,'10101',0.002181818181818182,0.00014845392380504111,0.4,2.2167879994844477
'01010',1,'11010',0.008515151515151516,0.0004942274675848518,0.4,2.1805233775514377
'01010',1,'10010',0.0021515151515151512,0.00017141982574219328,0.4,2.1805233775514377
'01010',1,'01100',0.002272727272727273,0.0004867387395214851,0.4,2.1805233775514377
'01101',1,'00101',0.009818181818181818,0.0005195887333176438,0.4,2.172302194751158
'10001',1,'10001',0.0035454545454545456,0.0007080800876089649,0.4,2.1807042749084324
'11000',1,'10100',0.002181818181818182,0.0003927721635398704,0.4,2.212337785047259
'10101',1,'10011',0.002181818181818182,0.00025712973861329003,0.4,2.2056746940591516
'10001',1,'10101',0.010393939393939393,0.0009544251968499161,0.4,2.1807042749084324
'01011',1,'10011',0.0022424242424242424,0.00030903148567229007,0.4,2.235039071235988
'10100',1,'10010',0.0026969696969696972,0.0005999693900976767,0.4,2.196342645625965
'01011',1,'01010',0.008727272727272728,0.0003235478258191307,0.4,2.235039071235988
'11100',1,'01100',0.008818181818181819,0.0006075738683564667,0.4,2.2035984521819736
'10110',1,'11111',0.004272727272727273,0.00012856486930664534,0.4,2.185405229133821
'01010',1,'01001',0.0019393939393939393,0.00018680042433239327,0.4,2.1805233775514377
'01001',1,'11001',0.00906060606060606,0.0007936849002247759,0.4,2.2055268383137236
'10101',1,'10100',0.009575757575757576,0.0007209319547497161,0.4,2.2056746940591516
'00011',1,'00110',0.0020303030303030303,8.570991287109659e-5,0.4,2.2063523234670828
'10100',1,'11000',0.002181818181818182,0.00034015067152490377,0.4,2.196342645625965
'11100',1,'11000',0.008636363636363636,0.0009121161783813582,0.4,2.2035984521819736
'01011',1,'01110',0.0025454545454545456,0.0002571297386132901,0.4,2.235039071235988
'00111',1,'10110',0.002333333333333333,0.0004088102291888497,0.4,2.1790647093644524
'10100',1,'00101',0.0022727272727272726,0.0005604012729971796,0.4,2.196342645625965
'01011',1,'00011',0.009666666666666667,0.0001545157428361446,0.4,2.235039071235988
'00110',1,'10110',0.009151515151515152,0.0007323058165814895,0.4,2.1771867279607218
'10001',1,'10011',0.00893939393939394,0.0005999693900976767,0.4,2.1807042749084324
'01001',1,'00101',0.0023636363636363633,0.0007422696190252055,0.4,2.2055268383137236
'01100',1,'01110',0.009666666666666667,0.0001545157428361446,0.4,2.1873396934286875
'01100',1,'00101',0.002181818181818182,0.00041327823324199565,0.4,2.1873396934286875
'11001',1,'10011',0.002181818181818182,0.00034015067152490377,0.4,2.2167879994844477
'00011',1,'00111',0.009333333333333332,0.00047140452079103207,0.4,2.2063523234670828
'01011',1,'01011',0.0047272727272727275,0.00022268088570756152,0.4,2.235039071235988
'10010',1,'10011',0.00887878787878788,0.0014361206801300351,0.4,2.2071504482972895
'10110',1,'10011',0.002181818181818182,0.0002676291171614499,0.4,2.185405229133821
'01011',1,'11111',0.005212121212121212,0.0008342969635112852,0.4,2.235039071235988
'01100',1,'01100',0.004484848484848485,0.0005953600819511666,0.4,2.1873396934286875
'00011',1,'00000',0.005030303030303031,0.0005953600819511668,0.4,2.2063523234670828
'11001',1,'10001',0.008757575757575757,0.001116698531678078,0.4,2.2167879994844477
'11010',1,'10110',0.0017272727272727272,0.00025712973861329,0.4,2.1829831554223795
'10101',1,'11111',0.004333333333333333,0.000482950831833613,0.4,2.2056746940591516
'10001',1,'11000',0.0024242424242424242,4.2854956435548246e-5,0.4,2.1807042749084324
'10100',1,'00000',0.003909090909090909,0.0001484539238050413,0.4,2.196342645625965
'11100',1,'11001',0.0020303030303030303,0.00043493030589113104,0.4,2.2035984521819736
'11010',1,'11111',0.0038787878787878787,0.0008176204583776994,0.4,2.1829831554223795
'00111',1,'01101',0.002333333333333333,0.0005471354571293268,0.4,2.1790647093644524
'01001',1,'01010',0.0027575757575757577,0.00029998469504883825,0.4,2.2055268383137236
'01100',1,'00000',0.004757575757575758,0.00017141982574219337,0.4,2.1873396934286875
'00101',1,'01101',0.009242424242424241,0.0008142441722754181,0.4,2.2161260078742164
'01010',1,'01011',0.00993939393939394,0.0010427060929748637,0.4,2.1805233775514377
'10001',1,'01001',0.0024242424242424242,0.0003661529082907446,0.4,2.1807042749084324
'00110',1,'01100',0.0024545454545454545,0.0003927721635398704,0.4,2.1771867279607218
'00101',1,'01100',0.002515151515151515,0.00035078293644818864,0.4,2.2161260078742164
'01101',1,'01100',0.009333333333333334,0.0006485131684555366,0.4,2.172302194751158
'10001',1,'00101',0.0024242424242424242,0.00023860629921247924,0.4,2.1807042749084324
'01001',1,'10001',0.0024242424242424242,0.00026067652324371615,0.4,2.2055268383137236
'11001',1,'11000',0.008484848484848484,0.0005052524848646383,0.4,2.2167879994844477
'10100',1,'10100',0.0045151515151515146,0.0006225041995204285,0.4,2.196342645625965
'11010',1,'01110',0.002181818181818182,0.0004515049825985254,0.4,2.1829831554223795
'10011',1,'10011',0.004787878787878788,0.0009280844140068821,0.4,2.2040827868184167
'00111',1,'11111',0.004575757575757576,0.00044741888061313346,0.4,2.1790647093644524
'00111',1,'01011',0.00196969696969697,0.0003347079096117353,0.4,2.1790647093644524
'01100',1,'10100',0.0020606060606060605,0.00018680042433239318,0.4,2.1873396934286875
'00110',1,'01110',0.009484848484848485,0.0012970263369110726,0.4,2.1771867279607218
'10011',1,'10001',0.008636363636363636,0.0009986216395929744,0.4,2.2040827868184167
'10011',1,'01011',0.0025151515151515154,0.0010077750998979326,0.4,2.2040827868184167
'01110',1,'10110',0.0020909090909090908,0.0003927721635398703,0.4,2.1941847754210073
'11000',1,'01001',0.0026363636363636363,0.00019638608176993506,0.4,2.212337785047259
'10110',1,'00110',0.009545454545454546,0.0008028873514843497,0.4,2.185405229133821
'01101',1,'11001',0.0024545454545454545,0.00022268088570756168,0.4,2.172302194751158
'10010',1,'10100',0.002272727272727273,0.0002676291171614499,0.4,2.2071504482972895
'01101',1,'10101',0.002303030303030303,0.0004220723720358825,0.4,2.172302194751158
'10110',1,'01110',0.001909090909090909,0.00014845392380504103,0.4,2.185405229133821
'11001',1,'11111',0.004484848484848485,0.0004088102291888497,0.4,2.2167879994844477
'10101',1,'01101',0.0025757575757575754,0.0005999693900976767,0.4,2.2056746940591516
'01011',1,'01001',0.008454545454545456,0.0005352582343228995,0.4,2.235039071235988
'01101',1,'00111',0.002272727272727273,0.00019638608176993525,0.4,2.172302194751158
'10011',1,'00011',0.008151515151515153,0.0004829508318336131,0.4,2.2040827868184167
'01100',1,'01010',0.002393939393939394,8.570991287109668e-5,0.4,2.1873396934286875
'01101',1,'11111',0.004303030303030303,0.0007581815759513216,0.4,2.172302194751158
'10110',1,'10101',0.002,0.0006075738683564673,0.4,2.185405229133821
'11010',1,'10010',0.008363636363636363,0.00041327823324199597,0.4,2.1829831554223795
'01010',1,'11000',0.002,0.00014845392380504111,0.4,2.1805233775514377
'11100',1,'01110',0.0023030303030303033,0.00052661052112069,0.4,2.2035984521819736
'11100',1,'11100',0.004545454545454546,0.0008560270843530627,0.4,2.2035984521819736
'00110',1,'00111',0.008757575757575757,0.0011166985316780776,0.4,2.1771867279607218
'01011',1,'00111',0.002181818181818182,0.00026762911716145,0.4,2.235039071235988
'10011',1,'11001',0.0026363636363636368,0.0002676291171614499,0.4,2.2040827868184167
'01110',1,'11100',0.0021515151515151512,0.00026067652324371593,0.4,2.1941847754210073
'00101',1,'00000',0.00493939393939394,0.00043493030589113093,0.4,2.2161260078742164
'01010',1,'00110',0.0022727272727272726,0.00019638608176993514,0.4,2.1805233775514377
'11010',1,'11010',0.0045151515151515146,0.00022676711434993567,0.4,2.1829831554223795
'01100',1,'11000',0.0027272727272727275,0.00019638608176993514,0.4,2.1873396934286875
'11010',1,'01011',0.0026969696969696972,0.00011338355717496787,0.4,2.1829831554223795
'00110',1,'00110',0.004454545454545454,0.0002969078476100819,0.4,2.1771867279607218
'00101',1,'00101',0.004666666666666667,0.0005999693900976768,0.4,2.2161260078742164
'00011',1,'10010',0.0030000000000000005,0.00026762911716144994,0.4,2.2063523234670828
'10010',1,'00110',0.0023333333333333335,0.00030903148567228996,0.4,2.2071504482972895
'01001',1,'00000',0.0045151515151515146,0.00029998469504883836,0.4,2.2055268383137236
'11000',1,'10010',0.002121212121212121,0.0001868004243323933,0.4,2.212337785047259
'00101',1,'10100',0.002090909090909091,7.422696190252056e-5,0.4,2.2161260078742164
'01100',1,'00110',0.002484848484848485,0.00011338355717496787,0.4,2.1873396934286875
'10010',1,'10001',0.0020909090909090908,0.00019638608176993514,0.4,2.2071504482972895
'11100',1,'01101',0.002,0.0007158188976374374,0.4,2.2035984521819736
'10100',1,'01100',0.0023636363636363638,0.0007080800876089649,0.4,2.196342645625965
'10001',1,'10100',0.002484848484848485,0.0001714198257421934,0.4,2.1807042749084324
'00111',1,'10011',0.002121212121212121,0.00035078293644818864,0.4,2.1790647093644524
'11001',1,'01011',0.0020909090909090908,0.0003856946079199351,0.4,2.2167879994844477
'01101',1,'11100',0.001787878787878788,0.00035078293644818864,0.4,2.172302194751158
'00011',1,'00011',0.004424242424242424,0.0007581815759513214,0.4,2.2063523234670828
'00101',1,'00011',0.0024242424242424242,0.0004088102291888496,0.4,2.2161260078742164
'00111',1,'00101',0.009090909090909089,0.0005604012729971797,0.4,2.1790647093644524
'10001',1,'10010',0.0023636363636363633,0.00019638608176993525,0.4,2.1807042749084324
'10100',1,'10001',0.002,0.0003856946079199351,0.4,2.196342645625965
'10011',1,'00111',0.0018181818181818184,0.00014845392380504111,0.4,2.2040827868184167
'11100',1,'10101',0.002121212121212121,0.00015451574283614495,0.4,2.2035984521819736
'10001',1,'00011',0.0016666666666666668,0.00022676711434993578,0.4,2.1807042749084324
'01011',1,'01101',0.0027575757575757573,0.0005369710650505864,0.4,2.235039071235988
'10110',1,'00111',0.0018181818181818184,0.00014845392380504111,0.4,2.185405229133821
'11001',1,'11001',0.00493939393939394,0.00022676711434993575,0.4,2.2167879994844477
'11000',1,'01100',0.002181818181818182,0.00014845392380504111,0.4,2.212337785047259
'10010',1,'10010',0.004484848484848485,0.0003809031845447434,0.4,2.2071504482972895
'01110',1,'01011',0.0025454545454545456,0.00025712973861328987,0.4,2.1941847754210073
'10011',1,'10110',0.002212121212121212,0.0003736008486647864,0.4,2.2040827868184167
'01001',1,'11000',0.0026363636363636363,0.00025712973861329003,0.4,2.2055268383137236
'00110',1,'10100',0.0023333333333333335,8.570991287109668e-5,0.4,2.1771867279607218
'01010',1,'00000',0.004333333333333333,0.0010506021711127098,0.4,2.1805233775514377
'10011',1,'11010',0.002272727272727273,0.00037113480951260285,0.4,2.2040827868184167
'11100',1,'11111',0.0043030303030303025,0.0007472016973295728,0.4,2.2035984521819736
'00110',1,'00101',0.0024545454545454545,0.00029690784761008223,0.4,2.1771867279607218
'10110',1,'11010',0.0024242424242424242,0.00040881022918884977,0.4,2.185405229133821
'10011',1,'11111',0.003969696969696969,0.0009221287305880568,0.4,2.2040827868184167
'11000',1,'10001',0.0024848484848484847,0.0004829508318336129,0.4,2.212337785047259
'01110',1,'01101',0.002090909090909091,0.00012856486930664504,0.4,2.1941847754210073
'11000',1,'01010',0.0019393939393939393,0.00023860629921247908,0.4,2.212337785047259
'10101',1,'10101',0.005090909090909091,0.0,0.4,2.2056746940591516
'11010',1,'11001',0.0023636363636363633,0.00034015067152490377,0.4,2.1829831554223795
'01010',1,'00011',0.002515151515151515,0.00011338355717496787,0.4,2.1805233775514377
'11100',1,'10110',0.002393939393939394,0.0005266105211206898,0.4,2.2035984521819736
'11001',1,'11010',0.0020303030303030303,0.0002386062992124792,0.4,2.2167879994844477
'00110',1,'00011',0.0023030303030303033,0.0003661529082907446,0.4,2.1771867279607218
'11001',1,'01101',0.002272727272727273,0.00019638608176993525,0.4,2.2167879994844477
'01101',1,'01011',0.001787878787878788,0.00021427478217774163,0.4,2.172302194751158
'01101',1,'01110',0.0022424242424242424,0.000154515742836145,0.4,2.172302194751158
'10101',1,'11001',0.002393939393939394,0.000521353046487432,0.4,2.2056746940591516
'01110',1,'11010',0.0022727272727272726,0.00014845392380504111,0.4,2.1941847754210073
'01110',1,'00111',0.002181818181818182,0.0005142594772265801,0.4,2.1941847754210073
'00101',1,'10001',0.002484848484848485,0.00026067652324371593,0.4,2.2161260078742164
'10101',1,'10110',0.002272727272727273,7.422696190252056e-5,0.4,2.2056746940591516
'10010',1,'00011',0.002545454545454545,0.0006470956516382612,0.4,2.2071504482972895
'00110',1,'01010',0.002212121212121212,0.00023860629921247924,0.4,2.1771867279607218
'01010',1,'01010',0.004363636363636364,0.0013381455858072495,0.4,2.1805233775514377
'00110',1,'00000',0.005151515151515152,0.000154515742836145,0.4,2.1771867279607218
'01100',1,'01001',0.0019393939393939396,0.0002999846950488384,0.4,2.1873396934286875
'11100',1,'11010',0.0024242424242424242,0.0005571144336621283,0.4,2.2035984521819736
'10011',1,'10101',0.002303030303030303,0.00023860629921247913,0.4,2.2040827868184167
'11010',1,'11100',0.002393939393939394,0.00011338355717496804,0.4,2.1829831554223795
'01110',1,'11111',0.004666666666666666,0.0004535342286998718,0.4,2.1941847754210073
'10010',1,'11000',0.0024545454545454545,0.0003927721635398704,0.4,2.2071504482972895
'10010',1,'01010',0.0020303030303030303,0.000154515742836145,0.4,2.2071504482972895
'10101',1,'11100',0.002181818181818182,0.00019638608176993517,0.4,2.2056746940591516
'00111',1,'10101',0.002060606060606061,0.0002999846950488383,0.4,2.1790647093644524
'00101',1,'00110',0.0022424242424242424,0.0006485131684555362,0.4,2.2161260078742164
'01011',1,'11010',0.0020606060606060605,0.0003661529082907446,0.4,2.235039071235988
'00110',1,'10010',0.002333333333333333,0.00030903148567228996,0.4,2.1771867279607218
'10101',1,'00111',0.0021515151515151512,0.0004535342286998717,0.4,2.2056746940591516
'01001',1,'01100',0.0021212121212121214,0.0006735185082088747,0.4,2.2055268383137236
