states,flag,Avg0,SD0,frust0,time
'11000',1,0.051333333333333335,0.0006399609721800868,0.4,2.212337785047259
'10110',1,0.05018181818181818,0.0018196963389093851,0.4,2.185405229133821
'11010',1,0.04793939393939394,0.0007581815759513229,0.4,2.1829831554223795
'01001',1,0.05012121212121212,0.00023860629921247783,0.4,2.2055268383137236
'00101',1,0.05196969696969697,0.002490016798081715,0.4,2.2161260078742164
'01010',1,0.049878787878787884,0.0016352409167554,0.4,2.1805233775514377
'10001',1,0.05018181818181818,0.0017829928101037152,0.4,2.1807042749084324
'00110',1,0.05109090909090908,0.001159462210285394,0.4,2.1771867279607218
'10010',1,0.04996969696969697,0.003020894484989479,0.4,2.2071504482972895
'00111',1,0.04918181818181818,0.0016074893587727092,0.4,2.1790647093644524
'10100',1,0.04878787878787879,0.002052121570101458,0.4,2.196342645625965
'11001',1,0.049090909090909095,0.00169751073626193,0.4,2.2167879994844477
'00011',1,0.051666666666666666,0.00029998469504883624,0.4,2.2063523234670828
'11100',1,0.04863636363636364,0.0023390327873215647,0.4,2.2035984521819736
'01101',1,0.04872727272727273,0.0025072896476894067,0.4,2.172302194751158
'01110',1,0.04996969696969697,0.0012970263369110717,0.4,2.1941847754210073
'10101',1,0.05042424242424243,0.0003661529082907441,0.4,2.2056746940591516
'01011',1,0.05136363636363636,0.000593815695220163,0.4,2.235039071235988
'01100',1,0.05103030303030303,0.001389320410466382,0.4,2.1873396934286875
'10011',1,0.04845454545454545,0.0009300611668619886,0.4,2.2040827868184167
