states,flag,init,Avg0,SD0,frust0,time
'110000',1,'110100',0.003179487179487179,0.00036801795113864923,0.3888888888888889,2.1090684239351267
'101011',1,'101010',0.0029615384615384616,0.00042482157758412547,0.3888888888888889,2.128593566927042
'000111',1,'000110',0.0031282051282051277,0.00041464004176400586,0.3333333333333333,2.0
'010111',1,'000111',0.0031282051282051277,9.065471553673678e-5,0.3888888888888889,2.133919188085487
'101010',1,'100010',0.0028461538461538468,0.00016617283842071444,0.3333333333333333,2.0
'111001',1,'111010',0.000858974358974359,0.00017856908047671945,0.3888888888888889,2.1394152381312916
'010101',1,'010001',0.0030897435897435897,0.0003098216916306301,0.3333333333333333,2.0
'101000',1,'001100',0.0007051282051282051,0.00016115134730739148,0.3888888888888889,2.108780764508722
'011010',1,'011011',0.0036025641025641026,0.00017295817388759033,0.3333333333333333,2.0
'101001',1,'101000',0.003269230769230769,0.0004935481167928246,0.3333333333333333,2.0
'011001',1,'011101',0.0030000000000000005,0.00038074980525429483,0.3333333333333333,2.0
'100101',1,'101101',0.0029487179487179484,0.0002917899147882318,0.3333333333333333,2.0
'110011',1,'111001',0.0005384615384615384,8.308641921035718e-5,0.3888888888888889,2.131171766085543
'001110',1,'001111',0.0031153846153846153,0.00013688561861578593,0.3333333333333333,2.0
'100110',1,'100111',0.0034871794871794873,0.00013074409009212277,0.3333333333333333,2.0
'111001',1,'110001',0.003371794871794872,0.0002205724427446827,0.3888888888888889,2.1394152381312916
'110000',1,'000000',0.0010512820512820513,0.00014160719252804182,0.3888888888888889,2.1090684239351267
'010110',1,'010100',0.0032179487179487183,9.065471553673699e-5,0.3333333333333333,2.0
'110101',1,'110101',0.0012307692307692306,0.00016617283842071433,0.3888888888888889,2.1362709158453836
'111100',1,'101100',0.0034102564102564104,0.0002814679282064121,0.3888888888888889,2.122106184414173
'001010',1,'100010',0.0006025641025641026,0.00018929260333632567,0.3888888888888889,2.1341183521031946
