states,flag,init,Avg0,SD0,frust0,time
'011',0,'101',0.018583333333333337,0.0011960583412006104,0.5555555555555556,1000.0
'011',0,'010',0.019916666666666666,0.001852175897574406,0.5555555555555556,1000.0
'100',0,'010',0.02033333333333333,0.0033685638219012894,0.5555555555555556,1000.0
'011',0,'001',0.020166666666666666,0.0012304019216861164,0.5555555555555556,1000.0
'011',0,'110',0.02125,0.0014288690166235202,0.5555555555555556,1000.0
'101',0,'011',0.020416666666666666,0.0013123346456686347,0.5555555555555556,1000.0
'101',0,'010',0.02025,0.0015942605391424164,0.5555555555555556,1000.0
'100',0,'100',0.020416666666666666,0.0015590239111558087,0.5555555555555556,1000.0
'110',0,'111',0.020166666666666666,0.0015046225071056487,0.5555555555555556,1000.0
'011',0,'100',0.020416666666666666,0.001247219128924647,0.5555555555555556,1000.0
'001',0,'110',0.02125,0.0007359800721939863,0.5555555555555556,1000.0
'001',0,'011',0.022583333333333334,0.0017598926734952397,0.5555555555555556,1000.0
'010',0,'101',0.02033333333333333,0.00011785113019775802,0.5555555555555556,1000.0
'101',0,'101',0.02025,0.000612372435695795,0.5555555555555556,1000.0
'101',0,'100',0.020666666666666667,0.0012963624321753367,0.5555555555555556,1000.0
'100',0,'110',0.01825,0.002474873734152917,0.5555555555555556,1000.0
'110',0,'110',0.021750000000000002,0.001338531533684084,0.5555555555555556,1000.0
'101',0,'001',0.02008333333333333,0.002960386611388602,0.5555555555555556,1000.0
'100',0,'101',0.020416666666666666,0.002144113388378102,0.5555555555555556,1000.0
'010',0,'110',0.02125,0.002508319490548736,0.5555555555555556,1000.0
'110',0,'101',0.020666666666666667,0.0005892556509887885,0.5555555555555556,1000.0
'010',0,'001',0.02266666666666667,0.0008249579113843062,0.5555555555555556,1000.0
'011',0,'011',0.021083333333333332,0.0018966344461235072,0.5555555555555556,1000.0
'001',0,'101',0.022583333333333334,0.0020138409955990956,0.5555555555555556,1000.0
'010',0,'011',0.01983333333333333,0.002084999333866134,0.5555555555555556,1000.0
'100',0,'011',0.020916666666666667,0.0006236095644623226,0.5555555555555556,1000.0
'001',0,'100',0.021416666666666667,0.0022943166496560345,0.5555555555555556,1000.0
'010',0,'010',0.021500000000000002,0.002354074481970923,0.5555555555555556,1000.0
'110',0,'100',0.022416666666666668,0.0015456030825826172,0.5555555555555556,1000.0
'101',0,'000',0.023083333333333334,0.0015456030825826187,0.5555555555555556,1000.0
'110',0,'000',0.02266666666666667,0.0033561717609337117,0.5555555555555556,1000.0
'010',0,'111',0.020083333333333335,0.0020446406910642153,0.5555555555555556,1000.0
'010',0,'100',0.021,0.003142451272494135,0.5555555555555556,1000.0
'001',0,'000',0.01908333333333333,0.00023570226039551604,0.5555555555555556,1000.0
'100',0,'111',0.023083333333333334,0.00023570226039551604,0.5555555555555556,1000.0
'011',0,'111',0.020916666666666667,0.0026007477557212053,0.5555555555555556,1000.0
'101',0,'111',0.02,0.002207940216581961,0.5555555555555556,1000.0
'110',0,'001',0.0195,0.0004082482904638634,0.5555555555555556,1000.0
'100',0,'001',0.020583333333333332,0.0008249579113843049,0.5555555555555556,1000.0
'011',0,'000',0.021833333333333333,0.003274480450731417,0.5555555555555556,1000.0
'001',0,'111',0.019666666666666666,0.0005137011669140818,0.5555555555555556,1000.0
'101',0,'110',0.022583333333333334,0.0005137011669140818,0.5555555555555556,1000.0
'110',0,'010',0.021,0.00201038968030247,0.5555555555555556,1000.0
'100',0,'000',0.021500000000000002,0.0005400617248673206,0.5555555555555556,1000.0
'001',0,'010',0.020583333333333332,0.0012304019216861164,0.5555555555555556,1000.0
'110',0,'011',0.018833333333333337,0.001160699023098676,0.5555555555555556,1000.0
'001',0,'001',0.02266666666666667,0.002494438257849294,0.5555555555555556,1000.0
'010',0,'000',0.0195,0.0010206207261596585,0.5555555555555556,1000.0
