states,flag,Avg0,SD0,frust0,time
'011010',1,0.019243589743589747,0.00031767978700933034,0.3333333333333333,2.0
'100101',1,0.020705128205128206,0.00039515474378006254,0.3333333333333333,2.0
'001011',1,0.019615384615384614,0.0006908817223234599,0.3333333333333333,2.0
'110110',1,0.020282051282051284,0.0010511256919369047,0.3888888888888889,2.130429748994841
'001101',1,0.01905128205128205,0.0005994189603877422,0.3333333333333333,2.0
'010101',1,0.01932051282051282,7.252377242938942e-5,0.3333333333333333,2.0
'101001',1,0.019525641025641024,0.0005724900913273355,0.3333333333333333,2.0
'011011',1,0.020435897435897438,0.0006925450685163853,0.3888888888888889,2.1211287513994868
'110010',1,0.01955128205128205,0.00026148818018424517,0.3333333333333333,2.0
'001111',1,0.020064102564102564,0.0005801901794351154,0.3888888888888889,2.1497202730836276
'010100',1,0.020987179487179486,0.00018400897556932543,0.3888888888888889,2.1173056349281585
'001100',1,0.02065384615384615,0.00041065685584735796,0.3888888888888889,2.1640114607137453
'010011',1,0.019576923076923075,0.00019102133879168474,0.3333333333333333,2.0
'100010',1,0.02023076923076923,0.0005756395979652224,0.3888888888888889,2.1259281437620103
'111010',1,0.02088461538461538,0.000989590794636047,0.3888888888888889,2.1250647519281682
'010010',1,0.02019230769230769,0.00047418569253607397,0.3888888888888889,2.109390120894615
'000110',1,0.019641025641025642,0.00026708546994871457,0.3888888888888889,2.1135570242130695
'001010',1,0.021371794871794872,0.0008346143999363994,0.3888888888888889,2.1341183521031946
'001001',1,0.020538461538461537,8.308641921035738e-5,0.3888888888888889,2.1335992783674778
'100111',1,0.019115384615384614,0.000400935789002869,0.3888888888888889,2.1221927402599783
'011110',1,0.0203974358974359,0.0006634537965608008,0.3888888888888889,2.099949145023084
'011100',1,0.018384615384615385,0.00033085866411702413,0.3333333333333333,2.0
'111001',1,0.021358974358974357,0.0003926510982336809,0.3888888888888889,2.1394152381312916
'010111',1,0.01933333333333333,0.00048072649382699227,0.3888888888888889,2.133919188085487
'110001',1,0.019871794871794874,0.0013696964539883921,0.3333333333333333,2.0
'100110',1,0.019102564102564102,0.00025383320350286286,0.3333333333333333,2.0
'110101',1,0.02041025641025641,0.0005405940677514875,0.3888888888888889,2.1362709158453836
'010001',1,0.021089743589743592,0.0010172735602501216,0.3888888888888889,2.1226161402146944
'101010',1,0.018,0.0010034457399666417,0.3333333333333333,2.0
'101101',1,0.021269230769230773,0.0006594780076723934,0.3888888888888889,2.1317475372949803
'001110',1,0.019294871794871795,0.0008322478136983322,0.3333333333333333,2.0
'101000',1,0.021179487179487182,0.000738042972544834,0.3888888888888889,2.108780764508722
'100100',1,0.02033333333333333,0.0001450475448587805,0.3888888888888889,2.1262110574709374
'111100',1,0.02114102564102564,0.0005487419117700693,0.3888888888888889,2.122106184414173
'101110',1,0.020628205128205127,0.00034448791903960005,0.3888888888888889,2.121861768858524
'011101',1,0.020987179487179486,4.796996649710162e-5,0.3888888888888889,2.141710739046474
'110000',1,0.0205,0.00010878565864408332,0.3888888888888889,2.1090684239351267
'101011',1,0.01978205128205128,0.0009221861799156128,0.3888888888888889,2.128593566927042
'010110',1,0.019192307692307693,0.0015252639051246625,0.3333333333333333,2.0
'000111',1,0.01917948717948718,0.0007707250443686734,0.3333333333333333,2.0
'110100',1,0.01933333333333333,0.0007591216073378192,0.3333333333333333,2.0
'100001',1,0.019987179487179485,0.0008550426666940043,0.3888888888888889,2.1343497785246446
'110011',1,0.02080769230769231,0.0008213137116947169,0.3888888888888889,2.131171766085543
'000101',1,0.020269230769230772,0.0003308586641170243,0.3888888888888889,2.123827228010579
'111000',1,0.019025641025641027,0.0008906335606645332,0.3333333333333333,2.0
'011000',1,0.020217948717948717,0.0006446053892295654,0.3888888888888889,2.1380030554603864
'011001',1,0.019,0.0009457681098209226,0.3333333333333333,2.0
'101100',1,0.018820512820512822,0.000779630553615936,0.3333333333333333,2.0
'000011',1,0.020115384615384615,0.00045616530447838957,0.3888888888888889,2.119646154512574
'100011',1,0.02,0.0005053949575494117,0.3333333333333333,2.0
