states,flag,init,Avg0,SD0,frust0,time
'0100111',1,'0000111',0.0019259259259259258,0.0001328953712445122,0.3673469387755102,2.3349511654019195
'0100011',1,'0110011',0.0019074074074074074,0.00018332398030762332,0.3673469387755102,2.335431194172138
'1110001',1,'1110000',0.002018518518518518,7.965115988002427e-5,0.3673469387755102,2.329624495740154
'1100100',1,'1100101',0.0020277777777777777,7.856742013183864e-5,0.3673469387755102,2.336257602430894
'1100110',1,'1100100',0.0019259259259259262,0.0001510139484287046,0.3673469387755102,2.3225558879867063
'1000101',1,'1000111',0.002064814814814815,0.00021073716068038963,0.3673469387755102,2.3085593618108464
'0001101',1,'0000000',0.00043518518518518515,0.00012491423669659297,0.3673469387755102,2.353111209788087
'1001011',1,'1001001',0.002138888888888889,0.0002525589203145528,0.3673469387755102,2.342397382936125
'1000111',1,'0000111',0.002046296296296296,0.00020579732195271175,0.3673469387755102,2.319458083938058
'0100111',1,'0100111',0.0011481481481481481,0.00011638708416644932,0.3673469387755102,2.3349511654019195
'1101000',1,'1101010',0.002027777777777778,0.00015713484026367729,0.3673469387755102,2.293536373596377
'1110100',1,'1010100',0.0021574074074074074,7.965115988002419e-5,0.3673469387755102,2.325661183051063
'1010110',1,'1010010',0.001962962962962963,0.0002508558737804456,0.3673469387755102,2.3080196348614597
'1100110',1,'1000110',0.001990740740740741,0.0001440402702417042,0.3673469387755102,2.3225558879867063
'0011011',1,'0011011',0.0009722222222222223,0.00012001371663718258,0.3673469387755102,2.322743969164223
'1100110',1,'1000111',0.0004074074074074074,9.442628728875529e-5,0.3673469387755102,2.3225558879867063
'0111100',1,'0101100',0.0019074074074074074,0.00020454372254050473,0.3673469387755102,2.317036980194875
'1110010',1,'1010011',0.0004166666666666667,6.000685831859131e-5,0.3673469387755102,2.3225075509855615
'0000111',1,'1000111',0.001796296296296296,0.00017322487901731204,0.3673469387755102,2.3410802392077135
'1011000',1,'1111000',0.002,3.9283710065919274e-5,0.3673469387755102,2.326845231265197
'0111001',1,'0111001',0.0010925925925925927,3.464497580346248e-5,0.3673469387755102,2.3407238945836832
'1100101',1,'0100101',0.0020462962962962965,0.0002994622523851153,0.3673469387755102,2.34134299348679
'0111000',1,'0111010',0.0018796296296296295,0.00013289537124451227,0.3673469387755102,2.3149428616667396
'1010101',1,'1000101',0.0019537037037037036,7.965115988002438e-5,0.3673469387755102,2.291111698972061
'0111000',1,'0011010',0.0004074074074074074,0.00012491423669659297,0.3673469387755102,2.3149428616667396
'1001101',1,'1001001',0.0019537037037037036,0.0002327741683328988,0.3673469387755102,2.315377928587656
'1001100',1,'1010100',0.0003981481481481482,7.965115988002433e-5,0.3673469387755102,2.2851223314691143
'0011010',1,'0011011',0.0018611111111111113,0.0003118047822311618,0.3673469387755102,2.328728119600331
'0011101',1,'0111001',0.00042592592592592595,5.7077907434897944e-5,0.3673469387755102,2.331949115463844
'0110100',1,'0101100',0.000462962962962963,8.586683792125654e-5,0.3673469387755102,2.3069842456656207
'1001110',1,'1001110',0.0012685185185185184,0.00014581496062984834,0.3673469387755102,2.285860527430829
