states,flag,Avg0,SD0,frust0,time
'100110',1,0.050696969696969706,0.0022444708105625708,0.4,2.8741523849000483
'001110',1,0.04869696969696969,0.0017539146822409426,0.4,2.872136886784673
'100101',1,0.04857575757575757,0.0005471354571293269,0.4,2.9517805213785557
'011010',1,0.050606060606060606,0.0017029116749366195,0.4,2.8555608355420024
'110100',1,0.049484848484848486,0.0014944033946591468,0.4,2.9573757476003646
'001101',1,0.050727272727272725,0.0014161601752179297,0.4,2.8425156369858975
'000111',1,0.04993939393939394,0.0003661529082907441,0.4,2.938185062133874
'110010',1,0.05112121212121212,0.0017896755224525353,0.4,2.853873267755702
'100011',1,0.05003030303030303,0.001320183085502543,0.4,2.9301448419632385
'011001',1,0.05121212121212121,0.0006735185082088752,0.4,2.8800520107967333
'101100',1,0.04918181818181818,0.003037869341782336,0.4,2.9386485986161794
'010110',1,0.0510909090909091,0.003343510634181017,0.4,2.9027173627530476
'001011',1,0.0493030303030303,0.001094270914258654,0.4,2.8951473687679514
'101001',1,0.04806060606060606,0.002932043292587122,0.4,2.901730997082654
'110001',1,0.0483939393939394,0.0015236127381789723,0.4,2.8871030533859154
'010101',1,0.05121212121212121,0.000817620458377699,0.4,2.915983342358371
'010011',1,0.050333333333333334,0.0014551766307324815,0.4,2.8930303480224517
'101010',1,0.04878787878787879,0.001279921944360173,0.4,2.908948907499632
'111000',1,0.05024242424242425,0.0008917538769431608,0.4,2.849080783791987
'011100',1,0.0523030303030303,0.0008603072464592952,0.4,2.872769764693626
