states,flag,Avg0,SD0,frust0,time
'01101',1,0.04978787878787879,0.00158563338811529,0.32,2.2108986615678776
'11000',1,0.04990909090909091,0.0011134044285378098,0.32,2.1815533745241424
'01100',1,0.048363636363636366,0.003921404144986786,0.32,2.185249887702229
'00011',1,0.048484848484848485,0.0014925588310333033,0.32,2.182246846434713
'00101',1,0.04996969696969697,0.0005999693900976766,0.32,2.208038601040521
'10011',1,0.052121212121212124,0.0006735185082088752,0.32,2.1953593631837083
'00111',1,0.04878787878787879,0.0023476538119086726,0.32,2.1763399926561786
'01110',1,0.04987878787878788,0.0012970263369110717,0.32,2.1940560525523707
'11100',1,0.0503030303030303,0.002058822757753095,0.32,2.1899688864020734
'11001',1,0.050848484848484844,0.0011265230482085504,0.32,2.1972473906256886
'10101',1,0.05057575757575757,0.0007725787141807236,0.32,2.188261789158679
'10010',1,0.05118181818181818,0.002317736142542175,0.32,2.185225867489413
'10100',1,0.05078787878787879,0.0011265230482085504,0.32,2.1917727915792615
'00110',1,0.048090909090909094,0.001993101048776406,0.32,2.212219400252397
'11010',1,0.049606060606060605,0.002555535593007033,0.32,2.214802747403027
'01010',1,0.0503939393939394,0.001670244094487354,0.32,2.1753813025617745
'01001',1,0.050272727272727274,0.0035659856202074286,0.32,2.193927548475308
'01011',1,0.04912121212121212,0.0031920470502457424,0.32,2.2109423492016824
'10001',1,0.05148484848484849,0.0019131750445654044,0.32,2.193423412694236
'10110',1,0.050030303030303036,0.0013470370164177503,0.32,2.1877888759101665
