states,flag,Avg0,SD0,frust0,time
'10100100',1,0.005471014492753623,0.00013292707483945036,0.40625,2.2206062707691223
'11001010',1,0.005503623188405797,0.00037468042813898576,0.375,2.0
'01010010',1,0.005253623188405797,0.0003816577994859042,0.40625,2.2298047518231003
'11110100',1,0.005876811594202898,8.710735710269082e-5,0.40625,2.2198112781615422
'10011000',1,0.005543478260869566,0.00016909075202287002,0.40625,2.215551403558998
'01110011',1,0.005489130434782608,0.00033829793768804195,0.40625,2.2603727100390905
'01110100',1,0.0054565217391304354,0.0001307363663236864,0.375,2.0
'01100010',1,0.0055000000000000005,8.134037797334665e-5,0.40625,2.2358764516491423
'01001010',1,0.005623188405797101,9.32223212338306e-5,0.40625,2.2529863980354983
'01001101',1,0.00522463768115942,7.5480676289854e-5,0.375,2.0
'00110010',1,0.005586956521739131,0.00028022967445897847,0.40625,2.254948311318456
'01101110',1,0.005427536231884057,0.000163726427937609,0.40625,2.240721147602393
'11101100',1,0.0056630434782608706,0.00018889290431503027,0.40625,2.221092627253341
'10111000',1,0.005637681159420289,0.00014779766706066045,0.375,2.0
'11100100',1,0.0054637681159420285,7.389883353033043e-5,0.375,2.0
'11010101',1,0.005681159420289854,0.00023570226039551563,0.40625,2.2243479312116543
'10001001',1,0.005380434782608696,0.0001570141208697137,0.40625,2.268893770854879
'00111000',1,0.005391304347826087,0.0001023510644335181,0.40625,2.246547296381094
'10010111',1,0.005561594202898551,0.00014236871524919202,0.40625,2.236305104150239
'01111010',1,0.005503623188405797,0.00018979421527114186,0.40625,2.2640314514485107
'01000101',1,0.005561594202898551,0.00010286282294622033,0.40625,2.2226790842801747
'10101110',1,0.005365942028985507,0.00022140023358626368,0.40625,2.2084603500772446
'11001011',1,0.005398550724637681,2.711345932444878e-5,0.40625,2.222826694527883
'10000111',1,0.005659420289855072,0.00011983938701841474,0.375,2.0
'01011010',1,0.005481884057971014,0.00019082889974295195,0.375,2.0
'11001101',1,0.005365942028985507,0.0001464592966044039,0.40625,2.2300837167689163
'11000111',1,0.005807971014492754,8.527972678217271e-5,0.40625,2.1994903143036733
'01100001',1,0.005405797101449276,0.000145920511344944,0.40625,2.2155447296115507
'11010110',1,0.005710144927536231,0.00023720126526569437,0.40625,2.1990534220604414
'11101000',1,0.005384057971014493,0.00016105877370212253,0.375,2.0
'11011100',1,0.005735507246376812,9.406344192570389e-5,0.40625,2.214763787821908
'10100010',1,0.0053804347826086965,0.00014663845177426135,0.40625,2.2404537571459793
'00011111',1,0.005376811594202898,8.435106323784627e-5,0.40625,2.2372324124901444
'01110000',1,0.005615942028985507,0.0003467298546455142,0.40625,2.229177394750206
'11110010',1,0.005623188405797101,7.11843576245962e-5,0.40625,2.2551900202194894
'00110100',1,0.005391304347826087,0.00029688044095103606,0.40625,2.243940584021921
'10010010',1,0.005355072463768117,0.00021636229893961774,0.40625,2.238468519290261
'01011011',1,0.005340579710144927,0.00024791717963124646,0.40625,2.230212543089959
'01011100',1,0.005427536231884057,0.0001073589303625295,0.375,2.0
'10011101',1,0.005489130434782608,4.4374814180854564e-5,0.40625,2.215170128777584
'10010101',1,0.005409420289855073,0.00016396678984035884,0.375,2.0
'00110011',1,0.0053442028985507236,0.00013872601245707719,0.375,2.0
'10000011',1,0.005608695652173913,0.00028219032577711235,0.40625,2.2300714588644817
'10101010',1,0.005612318840579711,0.0002028338406127304,0.375,2.0
'01110010',1,0.00522463768115942,6.778364831112234e-5,0.375,2.0
'00111110',1,0.005728260869565217,9.599740072095461e-5,0.40625,2.224107025633743
'00101111',1,0.005543478260869566,0.00017481649393934516,0.40625,2.230667480667481
'11010001',1,0.005427536231884057,0.00019851634104061936,0.375,2.0
'10111001',1,0.005423913043478261,0.0002135530728737882,0.40625,2.2257201490128042
'11001100',1,0.0054384057971014485,0.00018749781207153083,0.375,2.0
'00111011',1,0.005543478260869566,0.00013133745623472367,0.40625,2.2404203761654884
'11110000',1,0.005539855072463768,0.00012932295867807794,0.375,2.0
'00101011',1,0.005452898550724637,0.00026570597271447947,0.375,2.0
'10001010',1,0.0057210144927536235,0.0004438664588728569,0.40625,2.231251738595514
'11001000',1,0.00538768115942029,0.00014965127846422745,0.40625,2.2369040556769346
'00011110',1,0.005416666666666667,0.0002517007888834549,0.375,2.0
'11010000',1,0.005724637681159421,0.0001387260124570775,0.40625,2.253189846638438
'01100110',1,0.005648550724637682,0.00023918532527679727,0.375,2.0
'11100010',1,0.005380434782608696,0.00020470212886703688,0.375,2.0
'11111000',1,0.005514492753623188,0.00013173665914998443,0.40625,2.231927139716666
'01101000',1,0.0054637681159420285,0.00029864392804340435,0.40625,2.2412976800974715
'11101001',1,0.0054384057971014485,0.0003196629710161271,0.40625,2.228998378407162
'01101011',1,0.005612318840579711,0.00023318250593774018,0.40625,2.2292317946991353
'10001100',1,0.005764492753623188,6.720013402533102e-5,0.40625,2.2058876492923662
'00110101',1,0.005271739130434783,4.4374814180854564e-5,0.375,2.0
'00110110',1,0.005423913043478261,0.0001023510644335181,0.375,2.0
'10010110',1,0.005539855072463767,4.887948392475405e-5,0.375,2.0
'11010100',1,0.005235507246376812,0.0002448803659234176,0.375,2.0
'10010011',1,0.005507246376811594,0.00020476624856441715,0.375,2.0
'10111100',1,0.005579710144927537,7.548067628985405e-5,0.40625,2.227325344550196
'00110111',1,0.005282608695652173,0.00031087716621902404,0.40625,2.2275184476845493
'10001111',1,0.005543478260869566,8.558704210882422e-5,0.40625,2.2478845404773424
'10100111',1,0.005481884057971014,0.00021176288690148473,0.40625,2.230714711968265
'00001110',1,0.005510869565217391,6.399826714730336e-5,0.40625,2.2474648525110186
'00111001',1,0.005192028985507246,0.00036746347517414797,0.375,2.0
'01110110',1,0.005612318840579711,1.8474708382582505e-5,0.40625,2.263481154200585
'01111000',1,0.005449275362318841,0.00010362572207300802,0.375,2.0
'01111100',1,0.005503623188405797,0.0001600776959012646,0.40625,2.2672882818518487
