states,flag,init,Avg0,SD0,frust0,time
'0110',1,'1111',0.021083333333333332,0.0012304019216861164,0.5,2.5785458319915415
'0110',1,'0000',0.02291666666666667,0.003124722209875446,0.5,2.5785458319915415
'1001',1,'0101',0.020916666666666667,0.0019293061504650376,0.5,2.483418158003466
'0110',1,'1010',0.020666666666666667,0.001247219128924647,0.5,2.5785458319915415
'1001',1,'1001',0.04033333333333333,0.0037657078425650022,0.5,2.483418158003466
'0110',1,'1100',0.021750000000000002,0.0007359800721939863,0.5,2.5785458319915415
'1010',1,'1010',0.04466666666666667,0.004032851210854288,0.5,2.53341355408612
'1010',1,'1111',0.018166666666666668,0.0009646530752325186,0.5,2.53341355408612
'1100',1,'0101',0.02125,0.001620185174601965,0.5,2.5246059930164195
'0101',1,'0110',0.020833333333333332,0.0015855247992033704,0.5,2.5284111588134484
'0101',1,'0011',0.02291666666666667,0.0015046225071056504,0.5,2.5284111588134484
'0110',1,'0101',0.021,0.0021311186420907373,0.5,2.5785458319915415
'0011',1,'0011',0.043833333333333335,0.0029884035128401845,0.5,2.5077143744230095
'1010',1,'0000',0.022166666666666668,0.0016996731711975952,0.5,2.53341355408612
'0101',1,'1100',0.017166666666666667,0.00023570226039551604,0.5,2.5284111588134484
'1010',1,'1001',0.022416666666666668,0.0014337208778404378,0.5,2.53341355408612
'0101',1,'0101',0.041833333333333333,0.0017598926734952386,0.5,2.5284111588134484
'1001',1,'1111',0.019416666666666665,0.00042491829279939913,0.5,2.483418158003466
'0101',1,'1001',0.02,0.000612372435695795,0.5,2.5284111588134484
'1010',1,'0011',0.01983333333333333,0.0013591255358583404,0.5,2.53341355408612
'1001',1,'0000',0.020666666666666667,0.0017360555546666384,0.5,2.483418158003466
'1100',1,'1100',0.04066666666666666,0.003765707842565001,0.5,2.5246059930164195
'1010',1,'1100',0.018083333333333337,0.0009204467514322711,0.5,2.53341355408612
'0101',1,'0000',0.022333333333333334,0.0030573227213073566,0.5,2.5284111588134484
'0101',1,'1111',0.0205,0.0008164965809277254,0.5,2.5284111588134484
'0011',1,'1001',0.021583333333333333,0.002584677069878471,0.5,2.5077143744230095
'1100',1,'1001',0.023583333333333335,0.002003469213361885,0.5,2.5246059930164195
'1001',1,'1100',0.021833333333333333,0.0010274023338281621,0.5,2.483418158003466
'0110',1,'0011',0.019,0.001136515141415489,0.5,2.5785458319915415
'1100',1,'0000',0.01983333333333333,0.00011785113019775802,0.5,2.5246059930164195
'0011',1,'1111',0.021,0.001338531533684084,0.5,2.5077143744230095
'1001',1,'1010',0.02075,0.0005400617248673206,0.5,2.483418158003466
'1100',1,'1010',0.02033333333333333,0.002248456260538673,0.5,2.5246059930164195
'0011',1,'0101',0.01916666666666667,0.002357022603955157,0.5,2.5077143744230095
'0011',1,'0000',0.021583333333333333,0.001532064692570853,0.5,2.5077143744230095
'1001',1,'0011',0.022333333333333334,0.002084999333866134,0.5,2.483418158003466
'0011',1,'0110',0.020666666666666667,0.00011785113019775802,0.5,2.5077143744230095
'0011',1,'1010',0.021750000000000002,0.0010606601717798206,0.5,2.5077143744230095
'0110',1,'0110',0.03791666666666666,0.0013123346456686365,0.5,2.5785458319915415
'1100',1,'0110',0.021333333333333333,0.0018966344461235072,0.5,2.5246059930164195
'1100',1,'1111',0.022000000000000002,0.0010801234497346433,0.5,2.5246059930164195
'1010',1,'0110',0.019916666666666666,0.001852175897574406,0.5,2.53341355408612
