states,flag,init,Avg0,SD0,frust0,time
'11001',1,'10001',0.009666666666666667,0.0019417599204364603,0.32,2.1972473906256886
'01011',1,'01001',0.00906060606060606,0.0004942274675848518,0.32,2.2109423492016824
'00111',1,'00101',0.008909090909090908,0.0005195887333176445,0.32,2.1763399926561786
'00111',1,'10011',0.0027575757575757577,0.0002999846950488383,0.32,2.1763399926561786
'01101',1,'01101',0.005,0.00029690784761008223,0.32,2.2108986615678776
'11100',1,'11100',0.004333333333333334,0.00038090318454474356,0.32,2.1899688864020734
'10001',1,'10011',0.009363636363636364,0.00173919331542809,0.32,2.193423412694236
'10010',1,'10110',0.00912121212121212,0.000547135457129327,0.32,2.185225867489413
'10011',1,'11111',0.005212121212121212,0.0004942274675848514,0.32,2.1953593631837083
'00101',1,'00000',0.004818181818181819,7.422696190252038e-5,0.32,2.208038601040521
'11100',1,'10110',0.0026666666666666666,0.00045353422869987155,0.32,2.1899688864020734
'11001',1,'11100',0.0018484848484848484,0.00015451574283614503,0.32,2.1972473906256886
'11100',1,'11010',0.0020303030303030303,0.00042854956435548337,0.32,2.1899688864020734
'11010',1,'11001',0.0020909090909090908,0.0002969078476100822,0.32,2.214802747403027
'00111',1,'00011',0.008818181818181817,0.0005352582343228997,0.32,2.1763399926561786
'10110',1,'10010',0.009787878787878788,0.0006312929289696869,0.32,2.1877888759101665
'00110',1,'10110',0.008848484848484849,0.0009687495371603504,0.32,2.212219400252397
'00011',1,'10001',0.002484848484848485,0.0002267671143499359,0.32,2.182246846434713
'11000',1,'01001',0.002484848484848485,0.00028101874228774875,0.32,2.1815533745241424
'01110',1,'01100',0.009303030303030304,0.000631292928969687,0.32,2.1940560525523707
'10101',1,'10001',0.009272727272727273,0.0006597436683962805,0.32,2.188261789158679
'00111',1,'00110',0.008151515151515151,0.0010506021711127098,0.32,2.1763399926561786
'00110',1,'00101',0.0026363636363636363,0.0006597436683962801,0.32,2.212219400252397
'10001',1,'10101',0.009818181818181818,0.0012264306875665494,0.32,2.193423412694236
'11100',1,'10100',0.008666666666666668,0.00042854956435548364,0.32,2.1899688864020734
'10011',1,'10001',0.009787878787878788,0.00042207237203588214,0.32,2.1953593631837083
'10101',1,'00101',0.00887878787878788,0.0006652878303060652,0.32,2.188261789158679
'11100',1,'10101',0.002939393939393939,0.0006399609721800873,0.32,2.1899688864020734
'11010',1,'11100',0.002,0.0003927721635398704,0.32,2.214802747403027
'11000',1,'11010',0.00912121212121212,0.0003736008486647867,0.32,2.1815533745241424
'01100',1,'01100',0.004696969696969697,0.00022676711434993575,0.32,2.185249887702229
'11001',1,'11000',0.008848484848484849,0.000701565872896377,0.32,2.1972473906256886
'01110',1,'11010',0.0024848484848484847,0.00015451574283614506,0.32,2.1940560525523707
'01010',1,'11010',0.009484848484848485,0.0011142288673242568,0.32,2.1753813025617745
'01110',1,'11111',0.004484848484848485,0.0005669177858748398,0.32,2.1940560525523707
'00110',1,'00000',0.004545454545454545,0.0004515049825985254,0.32,2.212219400252397
'01001',1,'01101',0.009545454545454544,0.00014845392380504076,0.32,2.193927548475308
'10101',1,'10100',0.009242424242424241,0.0007435057058415327,0.32,2.188261789158679
'00011',1,'00011',0.004,0.0003927721635398702,0.32,2.182246846434713
'11010',1,'01010',0.009090909090909092,7.422696190252075e-5,0.32,2.214802747403027
'01101',1,'10101',0.0018181818181818184,0.00012856486930664504,0.32,2.2108986615678776
'01010',1,'01011',0.008515151515151516,0.0006399609721800875,0.32,2.1753813025617745
'01100',1,'00101',0.002181818181818182,7.422696190252056e-5,0.32,2.185249887702229
'11001',1,'01011',0.0023636363636363638,0.00029690784761008223,0.32,2.1972473906256886
'00111',1,'11111',0.0043939393939393945,0.000334707909611735,0.32,2.1763399926561786
'11010',1,'11010',0.004696969696969697,0.0003428396514843864,0.32,2.214802747403027
'11010',1,'11000',0.008606060606060605,0.000922128730588057,0.32,2.214802747403027
'10001',1,'11000',0.002484848484848485,4.285495643554844e-5,0.32,2.193423412694236
'01110',1,'11100',0.001909090909090909,0.00037113480951260285,0.32,2.1940560525523707
'00111',1,'10110',0.0027272727272727275,0.00014845392380504095,0.32,2.1763399926561786
'11100',1,'01101',0.002272727272727273,0.0005891582453098055,0.32,2.1899688864020734
'11000',1,'11000',0.0043030303030303025,0.0006312929289696868,0.32,2.1815533745241424
'10011',1,'10010',0.009090909090909092,0.0006075738683564673,0.32,2.1953593631837083
'01100',1,'01110',0.009000000000000001,0.0010471001541315758,0.32,2.185249887702229
'00011',1,'10011',0.008757575757575757,0.0005669177858748397,0.32,2.182246846434713
'11010',1,'10010',0.008848484848484849,0.001233895337666808,0.32,2.214802747403027
'10010',1,'11010',0.009575757575757576,0.0006312929289696866,0.32,2.185225867489413
'00101',1,'01101',0.009606060606060606,0.00011338355717496745,0.32,2.208038601040521
'11001',1,'01001',0.009,0.0008751229744359789,0.32,2.1972473906256886
'10001',1,'11001',0.010272727272727274,0.0008364953782934709,0.32,2.193423412694236
'01001',1,'00011',0.0026969696969696972,0.00011338355717496787,0.32,2.193927548475308
'01101',1,'01100',0.008545454545454545,0.0008560270843530631,0.32,2.2108986615678776
'01100',1,'01101',0.007212121212121212,0.0004220723720358824,0.32,2.185249887702229
'01100',1,'11100',0.009030303030303029,0.0008855538906789368,0.32,2.185249887702229
'01100',1,'11000',0.002606060606060606,0.0004088102291888497,0.32,2.185249887702229
'01001',1,'01011',0.009242424242424241,0.0003347079096117346,0.32,2.193927548475308
'11000',1,'00000',0.004424242424242424,0.000334707909611735,0.32,2.1815533745241424
'10110',1,'10110',0.004454545454545454,0.0005352582343228998,0.32,2.1877888759101665
'00011',1,'01001',0.0023030303030303033,0.00018680042433239335,0.32,2.182246846434713
'01110',1,'01010',0.009151515151515152,0.00033470790961173533,0.32,2.1940560525523707
'11010',1,'10011',0.0024545454545454545,0.0003235478258191307,0.32,2.214802747403027
'10011',1,'00011',0.009909090909090909,0.00026762911716144983,0.32,2.1953593631837083
'10110',1,'00110',0.009515151515151516,0.00018680042433239308,0.32,2.1877888759101665
'00110',1,'01100',0.002333333333333333,0.00023860629921247916,0.32,2.212219400252397
'00110',1,'01110',0.008878787878787877,0.00042854956435548364,0.32,2.212219400252397
'00110',1,'00110',0.004363636363636364,0.00032354782581913046,0.32,2.212219400252397
'11100',1,'11000',0.009303030303030303,0.0009800582805331046,0.32,2.1899688864020734
'01001',1,'11001',0.00887878787878788,0.0007867124233786162,0.32,2.193927548475308
'01010',1,'00110',0.001696969696969697,0.00011338355717496796,0.32,2.1753813025617745
'10101',1,'10101',0.004818181818181818,0.0003235478258191307,0.32,2.188261789158679
'10001',1,'00000',0.004,0.0005604012729971797,0.32,2.193423412694236
'10101',1,'11001',0.0019999999999999996,0.00037113480951260274,0.32,2.188261789158679
'10100',1,'11100',0.00912121212121212,0.0003736008486647867,0.32,2.1917727915792615
'10101',1,'10011',0.0029090909090909093,0.00019638608176993514,0.32,2.188261789158679
'10010',1,'00000',0.0048484848484848485,0.00040881022918884977,0.32,2.185225867489413
'10100',1,'00000',0.004818181818181818,0.00041327823324199565,0.32,2.1917727915792615
'10011',1,'11001',0.002818181818181818,0.00019638608176993506,0.32,2.1953593631837083
'01100',1,'01010',0.0022121212121212117,0.0005999693900976767,0.32,2.185249887702229
'10011',1,'01011',0.0022424242424242424,0.00011338355717496802,0.32,2.1953593631837083
'10100',1,'10001',0.002272727272727273,0.00025712973861329,0.32,2.1917727915792615
'01011',1,'00011',0.008696969696969696,0.0006312929289696869,0.32,2.2109423492016824
'00011',1,'00000',0.004272727272727273,0.000196386081769935,0.32,2.182246846434713
'01100',1,'01001',0.0022727272727272726,0.00025712973861329003,0.32,2.185249887702229
'01101',1,'00101',0.00893939393939394,0.0005052524848646381,0.32,2.2108986615678776
'01001',1,'11000',0.0022424242424242424,0.00030903148567229007,0.32,2.193927548475308
'01010',1,'01110',0.010060606060606062,0.001040060745559425,0.32,2.1753813025617745
'00110',1,'00111',0.007818181818181818,0.000912116178381358,0.32,2.212219400252397
'01101',1,'11100',0.002272727272727273,0.00012856486930664494,0.32,2.2108986615678776
'01001',1,'00000',0.0041818181818181815,0.0007422696190252057,0.32,2.193927548475308
'01100',1,'00000',0.00496969696969697,0.0006312929289696869,0.32,2.185249887702229
'10010',1,'10011',0.009303030303030304,0.0002999846950488377,0.32,2.185225867489413
'10011',1,'10110',0.002606060606060606,0.0005669177858748396,0.32,2.1953593631837083
'10110',1,'01110',0.002606060606060606,0.00043493030589113104,0.32,2.1877888759101665
'01011',1,'11111',0.0041818181818181815,0.0007080800876089652,0.32,2.2109423492016824
'10110',1,'10011',0.0023030303030303033,0.0003661529082907446,0.32,2.1877888759101665
'11100',1,'11111',0.004787878787878788,0.00017141982574219337,0.32,2.1899688864020734
'10001',1,'01001',0.002393939393939394,0.0002267671143499359,0.32,2.193423412694236
'01110',1,'01110',0.0053030303030303025,0.0003507829364481889,0.32,2.1940560525523707
'00101',1,'00101',0.004242424242424243,0.0003090314856722899,0.32,2.208038601040521
'10100',1,'10101',0.00896969696969697,0.0008603072464592965,0.32,2.1917727915792615
'01110',1,'01011',0.0020303030303030303,0.0006694158192234703,0.32,2.1940560525523707
'00011',1,'10010',0.002181818181818182,0.00014845392380504111,0.32,2.182246846434713
'01011',1,'01101',0.002515151515151515,0.00028101874228774853,0.32,2.2109423492016824
'00011',1,'00111',0.008757575757575757,0.000701565872896377,0.32,2.182246846434713
'01010',1,'01010',0.004696969696969697,0.0005620374845754972,0.32,2.1753813025617745
'10100',1,'10110',0.009515151515151516,0.00028101874228774853,0.32,2.1917727915792615
'01101',1,'11001',0.0021212121212121214,8.570991287109668e-5,0.32,2.2108986615678776
'11000',1,'11001',0.009545454545454544,0.0003856946079199352,0.32,2.1815533745241424
'10110',1,'11111',0.004212121212121212,0.00034283965148438695,0.32,2.1877888759101665
'10100',1,'10100',0.004636363636363636,0.000486738739521485,0.32,2.1917727915792615
'00011',1,'00101',0.0020909090909090908,0.00051425947722658,0.32,2.182246846434713
'01001',1,'01001',0.004393939393939394,0.00015451574283614511,0.32,2.193927548475308
'01010',1,'01100',0.0023636363636363638,7.422696190252056e-5,0.32,2.1753813025617745
'01011',1,'00111',0.001909090909090909,0.00025712973861329,0.32,2.2109423492016824
'10001',1,'00011',0.002393939393939394,8.570991287109668e-5,0.32,2.193423412694236
'10100',1,'00101',0.0021515151515151517,0.00011338355717496787,0.32,2.1917727915792615
'10110',1,'11010',0.002,0.00025712973861329003,0.32,2.1877888759101665
'11000',1,'10010',0.0019393939393939393,0.0006856793029687732,0.32,2.1815533745241424
'00011',1,'01010',0.0021515151515151512,0.0004088102291888499,0.32,2.182246846434713
'01101',1,'01011',0.002181818181818182,0.00037113480951260274,0.32,2.2108986615678776
'10001',1,'10100',0.002212121212121212,0.0003736008486647864,0.32,2.193423412694236
'11010',1,'10110',0.002272727272727273,0.0003235478258191308,0.32,2.214802747403027
'00101',1,'00111',0.00906060606060606,0.00043493030589113137,0.32,2.208038601040521
'01110',1,'10110',0.0021212121212121214,0.0005669177858748396,0.32,2.1940560525523707
'10101',1,'11111',0.004303030303030304,0.00015451574283614498,0.32,2.188261789158679
'00011',1,'00110',0.002575757575757576,0.00021427478217774182,0.32,2.182246846434713
'01101',1,'01001',0.009575757575757576,0.0005571144336621276,0.32,2.2108986615678776
'10001',1,'10001',0.004393939393939394,0.0003507829364481888,0.32,2.193423412694236
'10010',1,'10010',0.004484848484848485,0.000154515742836145,0.32,2.185225867489413
'11100',1,'01100',0.00903030303030303,0.0008666878573378844,0.32,2.1899688864020734
'00111',1,'01110',0.0024545454545454545,0.00012856486930664494,0.32,2.1763399926561786
'01011',1,'10011',0.0021515151515151512,0.0003661529082907446,0.32,2.2109423492016824
'10110',1,'10100',0.00890909090909091,0.0003235478258191307,0.32,2.1877888759101665
'01011',1,'01010',0.009242424242424243,0.00021427478217774226,0.32,2.2109423492016824
'10001',1,'00101',0.0020303030303030303,0.00018680042433239318,0.32,2.193423412694236
'00101',1,'10101',0.009151515151515152,0.001013227484684878,0.32,2.208038601040521
'00101',1,'01100',0.002303030303030303,0.00035078293644818864,0.32,2.208038601040521
'10010',1,'00011',0.002181818181818182,0.0002676291171614499,0.32,2.185225867489413
'11000',1,'11100',0.009818181818181818,7.422696190252075e-5,0.32,2.1815533745241424
'01011',1,'01011',0.0043030303030303025,0.0009573072120564433,0.32,2.2109423492016824
'10011',1,'10011',0.0035454545454545456,0.00012856486930664494,0.32,2.1953593631837083
'00011',1,'01011',0.00890909090909091,0.0012683908809973544,0.32,2.182246846434713
