states,flag,Avg0,SD0,frust0,time
'01101100',1,0.014157407407407408,0.0003770235753981912,0.42857142857142855,2.898051926054975
'11010100',1,0.014694444444444442,0.00022680460581325727,0.42857142857142855,2.905977686394752
'00011011',1,0.014194444444444445,0.00045304184528611384,0.42857142857142855,2.9485753590793498
'10101100',1,0.014935185185185185,7.290748031492374e-5,0.42857142857142855,2.9215195600428348
'00010111',1,0.014564814814814815,0.0006472215599000477,0.42857142857142855,2.931297320059572
'01110001',1,0.013509259259259257,0.00040908744508101,0.42857142857142855,2.941439117424151
'10011001',1,0.014018518518518519,0.0003397025245897064,0.42857142857142855,2.998215788944822
'00110011',1,0.014,0.0003934912844606626,0.42857142857142855,2.944327605783407
'11000110',1,0.01372222222222222,0.00032710225430843836,0.42857142857142855,3.0159819391103606
'10100011',1,0.014324074074074074,0.0006343775234429865,0.42857142857142855,2.92598513897469
'10001011',1,0.014305555555555557,0.0005304513180519447,0.42857142857142855,2.938424841461478
'01000111',1,0.014046296296296298,0.00048767385489865517,0.42857142857142855,2.983521075255181
'01001011',1,0.014398148148148148,0.0006805398083338134,0.42857142857142855,2.8682669157934435
'01100110',1,0.013851851851851851,0.0005173598164703332,0.42857142857142855,2.954276501997006
'00101110',1,0.014388888888888889,0.0003774780946414722,0.42857142857142855,2.9460014946687316
'01101010',1,0.014064814814814815,0.0006359972133731257,0.42857142857142855,3.0074511615425656
'00011110',1,0.01412962962962963,0.000502224134160023,0.42857142857142855,2.9312263969509265
'10010011',1,0.014268518518518519,0.0004537981761052907,0.42857142857142855,2.9333800585525402
'00011101',1,0.013999999999999999,0.000511191620068232,0.42857142857142855,2.8899695717346785
'11011000',1,0.014138888888888888,0.0005333526231079509,0.42857142857142855,2.9611018268096703
'00101011',1,0.014509259259259258,0.0005320651073540235,0.42857142857142855,2.898679699046235
'01001101',1,0.014425925925925925,0.0009834885139463868,0.42857142857142855,2.9140314140139902
'11110000',1,0.013805555555555555,0.0004101339738953726,0.42857142857142855,2.900110343387827
'10100101',1,0.014009259259259261,0.0005933155312444738,0.42857142857142855,2.952941860639623
'11001100',1,0.014953703703703705,0.0002743617109264636,0.42857142857142855,2.982846347547607
'10110010',1,0.014231481481481482,0.0003666479606152468,0.42857142857142855,2.911780641166614
'00100111',1,0.013898148148148147,0.0007808580978632596,0.42857142857142855,2.9108540513876506
'01010101',1,0.014574074074074074,0.00018472164206722274,0.42857142857142855,2.95553456839818
'10011010',1,0.01388888888888889,0.0007289572009542431,0.42857142857142855,2.955420789030267
'11100010',1,0.014092592592592592,0.00045038468544501115,0.42857142857142855,2.9560293638931836
'10101010',1,0.014425925925925925,0.0003079312805243681,0.42857142857142855,2.896672284888222
'11100001',1,0.013824074074074074,0.0003742848691001432,0.42857142857142855,2.9526676046494735
'01101001',1,0.013907407407407408,0.0007821745215534394,0.42857142857142855,2.973669853849025
'10111000',1,0.015129629629629627,0.0008717483182177641,0.42857142857142855,2.92104422248576
'10010101',1,0.013768518518518518,0.000971913531240565,0.42857142857142855,2.9714257557494577
'11100100',1,0.014296296296296295,0.0005378346567206518,0.42857142857142855,2.9653850765993632
'10000111',1,0.014074074074074074,0.0003666479606152468,0.42857142857142855,2.957725399682205
'10011100',1,0.014481481481481482,0.0007336465847977891,0.42857142857142855,2.964657658016391
'10101001',1,0.014416666666666666,0.0002389534796400729,0.42857142857142855,2.972295337717734
'01110100',1,0.01425,0.0004880253315964605,0.42857142857142855,2.943823627415597
'00110110',1,0.014222222222222221,0.0008149200268773376,0.42857142857142855,2.983599267896856
