states,flag,init,Avg0,SD0,frust0,time
'10100101',1,'11000101',0.0007592592592592593,0.00010227186127025242,0.42857142857142855,2.952941860639623
'01101001',1,'01100101',0.0005925925925925926,7.965115988002433e-5,0.42857142857142855,2.973669853849025
'11100010',1,'10110010',0.0005555555555555556,0.00010393492741038727,0.42857142857142855,2.9560293638931836
'00101011',1,'00101011',0.0025833333333333333,0.00014872572596489825,0.42857142857142855,2.898679699046235
'00101101',1,'00101011',0.0006481481481481481,6.928995160692483e-5,0.42857142857142855,2.9853951654665747
'10001011',1,'10101001',0.0007500000000000001,0.00010393492741038727,0.42857142857142855,2.938424841461478
'10011100',1,'10101100',0.0005833333333333333,6.804138174397716e-5,0.42857142857142855,2.964657658016391
'00010111',1,'00110110',0.0007407407407407407,0.0001385799032138497,0.42857142857142855,2.931297320059572
'11010100',1,'10010101',0.000685185185185185,2.6189140043946196e-5,0.42857142857142855,2.905977686394752
'01001101',1,'01101001',0.0007685185185185185,9.442628728875525e-5,0.42857142857142855,2.9140314140139902
'11011000',1,'11001001',0.0006203703703703704,7.290748031492414e-5,0.42857142857142855,2.9611018268096703
'11000011',1,'11000011',0.002731481481481482,0.0002237601106221217,0.42857142857142855,2.934013928458373
'01110100',1,'11010100',0.0008333333333333334,9.886183566695657e-5,0.42857142857142855,2.943823627415597
'10101001',1,'10101001',0.00262037037037037,0.000104756560175785,0.42857142857142855,2.972295337717734
'01101010',1,'11101000',0.0007222222222222222,0.0001771400599047129,0.42857142857142855,3.0074511615425656
'00011011',1,'10001011',0.0007222222222222222,7.85674201318386e-5,0.42857142857142855,2.9485753590793498
'01110001',1,'00000000',0.0002037037037037037,7.290748031492417e-5,0.42857142857142855,2.941439117424151
'11000101',1,'11100100',0.0007037037037037038,0.00013289537124451224,0.42857142857142855,2.966483974112744
'10100011',1,'10110001',0.0007500000000000001,0.00015876322406928008,0.42857142857142855,2.92598513897469
'00011011',1,'00001111',0.0006759259259259258,0.0001385799032138497,0.42857142857142855,2.9485753590793498
'01100110',1,'00101110',0.0007037037037037037,0.00016090877034243304,0.42857142857142855,2.954276501997006
'01011100',1,'01011100',0.003009259259259259,0.0003177963389209355,0.42857142857142855,2.885612116830466
'01100110',1,'11100010',0.0006574074074074074,0.00010475656017578478,0.42857142857142855,2.954276501997006
'01001011',1,'11001010',0.0008518518518518519,0.00010475656017578484,0.42857142857142855,2.8682669157934435
'00010111',1,'01000111',0.000685185185185185,0.00011638708416644941,0.42857142857142855,2.931297320059572
'00101011',1,'00000000',0.0002037037037037037,2.618914004394621e-5,0.42857142857142855,2.898679699046235
'00010111',1,'01010011',0.000787037037037037,9.442628728875527e-5,0.42857142857142855,2.931297320059572
'01101001',1,'01001101',0.0006203703703703704,8.586683792125652e-5,0.42857142857142855,2.973669853849025
'01110001',1,'01101001',0.0006851851851851853,0.00010227186127025242,0.42857142857142855,2.941439117424151
'11100100',1,'01100110',0.0007037037037037038,1.3094570021973074e-5,0.42857142857142855,2.9653850765993632
'10101100',1,'11100100',0.0006851851851851853,0.00018472164206722227,0.42857142857142855,2.9215195600428348
'10101010',1,'10001011',0.0007777777777777777,2.268046058132572e-5,0.42857142857142855,2.896672284888222
'10110100',1,'10011100',0.0006018518518518518,2.6189140043946196e-5,0.42857142857142855,2.9567973265939558
'00011110',1,'00011110',0.0027962962962962967,5.707790743489794e-5,0.42857142857142855,2.9312263969509265
'11011000',1,'01011010',0.0007500000000000001,2.268046058132572e-5,0.42857142857142855,2.9611018268096703
'00110101',1,'01110001',0.0005648148148148149,4.721314364437763e-5,0.42857142857142855,2.950470716002877
'01011010',1,'01011010',0.0028703703703703703,8.586683792125661e-5,0.42857142857142855,2.9225454948286456
'00110101',1,'00100111',0.0006851851851851853,0.00019815680147252496,0.42857142857142855,2.950470716002877
'10010110',1,'11111111',0.00021296296296296298,7.290748031492417e-5,0.42857142857142855,2.950078665398713
'10100101',1,'10110001',0.0008055555555555556,0.0,0.42857142857142855,2.952941860639623
'10101100',1,'10001110',0.0006574074074074074,0.00010475656017578478,0.42857142857142855,2.9215195600428348
'11000011',1,'10001011',0.0007314814814814814,0.00015101394842870458,0.42857142857142855,2.934013928458373
'01001110',1,'01001110',0.0027962962962962963,0.0001888525745775107,0.42857142857142855,2.9506523387093373
'11010100',1,'11000110',0.0006944444444444445,6.0006858318591306e-5,0.42857142857142855,2.905977686394752
'01010110',1,'00011110',0.0006203703703703704,0.00016718027856729432,0.42857142857142855,2.934261913644272
'10001110',1,'11001100',0.0007222222222222222,0.0001134023029066286,0.42857142857142855,2.9510129637534046
'11101000',1,'11011000',0.0006574074074074074,6.928995160692483e-5,0.42857142857142855,2.903638728772093
'10101100',1,'10101001',0.0007407407407407407,2.61891400439462e-5,0.42857142857142855,2.9215195600428348
'01010011',1,'01010011',0.0028796296296296296,0.00022943540172896046,0.42857142857142855,2.8998217799684354
'00101101',1,'01001101',0.0006018518518518518,5.2378280087892447e-5,0.42857142857142855,2.9853951654665747
'00011101',1,'00111100',0.0006944444444444446,4.536092116265144e-5,0.42857142857142855,2.8899695717346785
'01010101',1,'01010011',0.0006388888888888889,6.804138174397716e-5,0.42857142857142855,2.95553456839818
'00011101',1,'01010101',0.0006388888888888889,0.00014872572596489825,0.42857142857142855,2.8899695717346785
'01010110',1,'01110010',0.0007314814814814814,0.00023166659265179263,0.42857142857142855,2.934261913644272
'10010101',1,'10010101',0.0026759259259259258,0.000341213440234968,0.42857142857142855,2.9714257557494577
