states,flag,init,Avg0,SD0,frust0,time
'1010',1,'1010',0.04158333333333333,0.0028308812919105053,0.3333333333333333,2.5300823675241495
'1010',1,'1111',0.021166666666666667,0.0010274023338281621,0.3333333333333333,2.5300823675241495
'0101',1,'1100',0.01958333333333333,0.0025522321385189253,0.3333333333333333,2.523937812637815
'0101',1,'1111',0.019666666666666666,0.001389444333377757,0.3333333333333333,2.523937812637815
'1001',1,'1100',0.021166666666666667,0.0009204467514322712,0.3333333333333333,2.525219786138836
'0011',1,'1001',0.02025,0.0024065881796989414,0.3333333333333333,2.555784863325575
'1001',1,'0000',0.020916666666666667,0.0006236095644623226,0.3333333333333333,2.525219786138836
'0110',1,'1111',0.023000000000000003,0.0007359800721939879,0.3333333333333333,2.545593742834367
'0011',1,'1111',0.020833333333333332,0.0032808366141715874,0.3333333333333333,2.555784863325575
'1010',1,'0000',0.021333333333333333,0.0018856180831641268,0.3333333333333333,2.5300823675241495
'0011',1,'0000',0.020416666666666666,0.0011242281302693365,0.3333333333333333,2.555784863325575
'1100',1,'1100',0.035333333333333335,0.0008249579113843031,0.3333333333333333,2.5299829286265183
'0101',1,'1001',0.022833333333333334,0.0009646530752325198,0.3333333333333333,2.523937812637815
'1100',1,'1001',0.022250000000000002,0.0002041241452319317,0.3333333333333333,2.5299829286265183
'0101',1,'0101',0.04491666666666666,0.00031180478223116206,0.3333333333333333,2.523937812637815
'0101',1,'0011',0.021916666666666668,0.0019400744544704695,0.3333333333333333,2.523937812637815
'0110',1,'0011',0.01825,0.003679900360969936,0.3333333333333333,2.545593742834367
'1010',1,'0110',0.0205,0.001620185174601965,0.3333333333333333,2.5300823675241495
'0110',1,'0110',0.04533333333333334,0.0026951602714660374,0.3333333333333333,2.545593742834367
'1100',1,'0000',0.01858333333333333,0.0021826334756181315,0.3333333333333333,2.5299829286265183
'0110',1,'1100',0.02025,0.0016329931618554523,0.3333333333333333,2.545593742834367
'1100',1,'1010',0.0205,0.0018142950880897708,0.3333333333333333,2.5299829286265183
'0011',1,'1010',0.020416666666666666,0.0006561673228343182,0.3333333333333333,2.555784863325575
'1010',1,'1001',0.01958333333333333,0.0011242281302693378,0.3333333333333333,2.5300823675241495
'1001',1,'0011',0.020416666666666666,0.002519369409638495,0.3333333333333333,2.525219786138836
'1001',1,'1010',0.02033333333333333,0.00011785113019775802,0.3333333333333333,2.525219786138836
'0011',1,'0011',0.042166666666666665,0.0010474837574980431,0.3333333333333333,2.555784863325575
'0110',1,'1010',0.02316666666666667,0.0015320646925708527,0.3333333333333333,2.545593742834367
'0011',1,'0110',0.02075,0.0023540744819709226,0.3333333333333333,2.555784863325575
'0101',1,'0000',0.021750000000000002,0.002207940216581962,0.3333333333333333,2.523937812637815
'0110',1,'0000',0.023083333333333334,0.0008249579113843062,0.3333333333333333,2.545593742834367
'1001',1,'1001',0.0405,0.0010206207261596585,0.3333333333333333,2.525219786138836
'1010',1,'1100',0.02,0.001620185174601965,0.3333333333333333,2.5300823675241495
'1100',1,'0101',0.022750000000000003,0.002131118642090736,0.3333333333333333,2.5299829286265183
'1001',1,'0101',0.019916666666666666,0.001160699023098676,0.3333333333333333,2.525219786138836
'1100',1,'0110',0.021500000000000002,0.0012747548783981957,0.3333333333333333,2.5299829286265183
'1001',1,'1111',0.0195,0.0008897565210026101,0.3333333333333333,2.525219786138836
'1100',1,'1111',0.01983333333333333,0.0004249182927993991,0.3333333333333333,2.5299829286265183
'0110',1,'0101',0.021500000000000002,0.0010801234497346426,0.3333333333333333,2.545593742834367
'1010',1,'0011',0.021,0.0010801234497346426,0.3333333333333333,2.5300823675241495
'0011',1,'0101',0.01933333333333333,0.0010069204977995485,0.3333333333333333,2.555784863325575
'0101',1,'0110',0.021916666666666668,0.0009646530752325186,0.3333333333333333,2.523937812637815
