states,flag,Avg0,SD0,frust0,time
'10101100',1,0.01411111111111111,0.0002389534796400729,0.5,2.9721774306355404
'10111000',1,0.014240740740740741,0.0008785080568985501,0.5,2.9703847898002387
'00001111',1,0.014638888888888889,8.17755635771092e-5,0.5,3.001562943552193
'00010111',1,0.014166666666666666,0.0005724289450397673,0.5,2.9773876879876795
'00100111',1,0.013898148148148147,0.00014404027024170405,0.5,2.9437683119224705
'00101101',1,0.01372222222222222,0.0006123724356957944,0.5,2.959930309578674
'00110011',1,0.014351851851851852,0.000718055406308937,0.5,2.952986868897909
'11010001',1,0.014324074074074074,0.00016090877034243345,0.5,2.9525328695726323
'01010101',1,0.014583333333333332,0.0004249182927993983,0.5,2.935277852509491
'01111000',1,0.014537037037037038,0.0005743726821952158,0.5,2.9595641813383753
'01010110',1,0.014129629629629631,0.0007485697382002864,0.5,2.9428271736012697
'10101001',1,0.014027777777777778,0.0003341040472716433,0.5,2.9771997763369242
'00011011',1,0.014481481481481482,0.00025085587378044565,0.5,2.993020833715789
'11000101',1,0.01462962962962963,0.00011415581486979591,0.5,2.9251829514055814
'11010100',1,0.01451851851851852,7.965115988002458e-5,0.5,2.988480569168851
'10100110',1,0.013212962962962963,0.00035884856250140927,0.5,2.980150519730057
'10110001',1,0.014018518518518519,0.00045830995076905827,0.5,3.0264921015428112
'10100011',1,0.014388888888888889,0.00045304184528611335,0.5,2.903907721280603
'10011100',1,0.014351851851851852,0.0003304920055106439,0.5,2.966176670137617
'00111010',1,0.014222222222222221,0.000255595810034116,0.5,2.9873889418411994
'00111100',1,0.014555555555555556,2.2680460581325584e-5,0.5,2.9605598010712364
'00011110',1,0.013342592592592592,0.0006805398083338127,0.5,2.9340930070341837
'01110010',1,0.014740740740740742,0.0003638311611923796,0.5,2.9758667845909295
'11100010',1,0.014555555555555556,0.000218722440944772,0.5,2.9456737811257585
'10011001',1,0.014759259259259258,0.00042451456986472813,0.5,2.9877176781193433
'10001101',1,0.014509259259259258,0.0005598598688085547,0.5,2.966237081780847
'11000011',1,0.01425,0.0006102687797512623,0.5,2.97046465749747
'01001110',1,0.014425925925925925,0.000635997213373126,0.5,2.9802002913746226
'00111001',1,0.013953703703703704,0.0006040557937148186,0.5,2.935178761808879
'00101110',1,0.01374074074074074,0.0002609074593260252,0.5,3.011180124223602
'01011100',1,0.013935185185185184,0.000770579565613451,0.5,2.931849453001225
'01100110',1,0.014722222222222222,0.00014163943093313286,0.5,2.959768186213107
'10010110',1,0.014925925925925926,0.00018191558059619013,0.5,2.914677882587126
'10110010',1,0.014,0.0005333526231079503,0.5,3.0001665299357256
'10000111',1,0.014296296296296295,0.0004892535116156634,0.5,2.969804462185277
'00101011',1,0.014833333333333332,7.856742013183895e-5,0.5,2.932709096029287
'10100101',1,0.013935185185185184,0.0009118372595637173,0.5,2.9273192399835115
'01001101',1,0.014499999999999999,0.0004309287510451891,0.5,2.9696888129381063
'01000111',1,0.013990740740740741,0.0003304920055106436,0.5,2.9132634269601225
'01101100',1,0.014851851851851852,0.00048076870317582097,0.5,2.8895647124215458
'11011000',1,0.014574074074074074,0.00024038435158791049,0.5,2.9736963145068436
'01010011',1,0.014759259259259258,0.0003995453520442853,0.5,2.9450212691922943
'00110101',1,0.014092592592592592,0.0007266011598819797,0.5,2.9667170998463015
'01001011',1,0.014731481481481483,0.0004780863201268736,0.5,2.9667407860566155
'10110100',1,0.014259259259259258,0.0004208636361986482,0.5,2.905623742567179
'11010010',1,0.014101851851851852,0.0003687464398470347,0.5,2.881922849498933
'10010101',1,0.014074074074074074,0.0003617041663819375,0.5,2.9834266587450373
'00011101',1,0.014064814814814815,0.0007936000865635603,0.5,2.940414706745338
'11110000',1,0.013925925925925925,0.0004503846854450117,0.5,2.9737790023593145
'11000110',1,0.014305555555555556,0.0003150870282809923,0.5,2.9443014112613906
'10010011',1,0.014009259259259258,0.0008278627017502633,0.5,2.945422637197129
'01011010',1,0.014120370370370372,0.0005252538742104758,0.5,2.962472635747002
'01100011',1,0.014259259259259258,0.0003404588205713007,0.5,2.9319478716658876
'00110110',1,0.014675925925925926,0.00035597005160631644,0.5,2.9654869663318237
'01101001',1,0.01476851851851852,0.000619609815715615,0.5,2.952848927574733
'11100001',1,0.01451851851851852,0.0002951366194538749,0.5,2.871944761206364
'10011010',1,0.014462962962962962,0.0006644768562225618,0.5,2.945949784238875
'11101000',1,0.013851851851851851,0.00027715980642769987,0.5,2.903588682134673
'11001100',1,0.014212962962962964,0.00032420632222243716,0.5,2.885178814343399
'01100101',1,0.014240740740740741,0.0002498284733931859,0.5,2.889314759093397
'01011001',1,0.014398148148148148,0.00030457192969256513,0.5,3.0353036189524896
'11001001',1,0.013851851851851851,0.00013289537124451224,0.5,2.9333917788886823
'01110100',1,0.013444444444444445,0.0009430818056674992,0.5,2.9584009219879555
'11001010',1,0.014407407407407405,0.00044231744120356263,0.5,2.9899238875235863
'11100100',1,0.014092592592592592,0.00047916107529391105,0.5,3.027734521517381
'10001011',1,0.014148148148148148,0.0004269311808666111,0.5,2.9803496686332687
'01101010',1,0.014694444444444446,0.00036500746934124115,0.5,2.9366945700064533
'10101010',1,0.01486111111111111,0.00012001371663718268,0.5,2.943195263111019
'01110001',1,0.014592592592592593,0.00025289815340273457,0.5,2.982706247439086
'10001110',1,0.014120370370370372,0.00042451456986472813,0.5,2.9511181234537
