states,flag,init,Avg0,SD0,frust0,time
'00110',0,'10010',0.0025151515151515154,0.0003661529082907446,0.52,1000.0
'01011',0,'00011',0.002181818181818182,0.00051425947722658,0.52,1000.0
'01011',0,'11001',0.002393939393939394,0.00033470790961173517,0.52,1000.0
'01001',0,'00011',0.002181818181818182,0.0003235478258191306,0.52,1000.0
'11001',0,'10101',0.002303030303030303,0.000260676523243716,0.52,1000.0
'10100',0,'10010',0.002515151515151515,0.00042207237203588236,0.52,1000.0
'10010',0,'11010',0.0023636363636363633,0.0003235478258191307,0.52,1000.0
'01110',0,'01001',0.002181818181818182,0.00029690784761008223,0.52,1000.0
'00101',0,'00000',0.0024242424242424242,0.00043493030589113104,0.52,1000.0
'00101',0,'01100',0.0019393939393939393,0.00022676711434993588,0.52,1000.0
'00111',0,'01110',0.0022727272727272726,0.0006341954404986772,0.52,1000.0
'00110',0,'00110',0.0021212121212121214,0.0003809031845447435,0.52,1000.0
'00110',0,'11010',0.0027272727272727275,0.00045150498259852553,0.52,1000.0
'11000',0,'11111',0.0022424242424242424,0.0004942274675848513,0.52,1000.0
'11010',0,'10110',0.0023030303030303033,0.00023860629921247916,0.52,1000.0
'11010',0,'11100',0.002393939393939394,0.0003736008486647864,0.52,1000.0
'10101',0,'01100',0.0024242424242424242,0.0002810187422877486,0.52,1000.0
'01110',0,'11001',0.0026666666666666666,0.00018680042433239318,0.52,1000.0
'01010',0,'00011',0.002212121212121212,0.0005953600819511666,0.52,1000.0
'01011',0,'01101',0.0020606060606060605,0.00018680042433239318,0.52,1000.0
'01010',0,'01100',0.0019090909090909091,0.0005195887333176439,0.52,1000.0
'10010',0,'01010',0.0016969696969696968,0.00015451574283614503,0.52,1000.0
'10110',0,'01011',0.0024848484848484847,0.00023860629921247916,0.52,1000.0
'11010',0,'11000',0.002393939393939394,0.00043493030589113104,0.52,1000.0
'10101',0,'00011',0.002515151515151515,0.0005953600819511666,0.52,1000.0
'01001',0,'10110',0.0018484848484848486,4.285495643554834e-5,0.52,1000.0
'01110',0,'01101',0.0022424242424242424,0.0004088102291888497,0.52,1000.0
'10100',0,'10001',0.0020909090909090908,0.0004453617714151233,0.52,1000.0
'10010',0,'10001',0.0028484848484848484,0.00047721259842495816,0.52,1000.0
'11001',0,'00111',0.0025454545454545456,0.00025712973861328987,0.52,1000.0
'01010',0,'00111',0.002606060606060606,0.0002999846950488384,0.52,1000.0
'00110',0,'10001',0.0027878787878787875,0.0004088102291888498,0.52,1000.0
'10110',0,'01110',0.002393939393939394,0.0003736008486647864,0.52,1000.0
'10011',0,'01100',0.0019393939393939393,0.00015451574283614495,0.52,1000.0
'11010',0,'10011',0.0020606060606060605,0.00033470790961173517,0.52,1000.0
'11000',0,'01001',0.002,0.00041327823324199565,0.52,1000.0
'01001',0,'11001',0.002181818181818182,0.0005352582343228999,0.52,1000.0
'10100',0,'01001',0.002181818181818182,0.0003235478258191307,0.52,1000.0
'11100',0,'01101',0.0020303030303030303,0.00038090318454474356,0.52,1000.0
'01001',0,'11010',0.0018484848484848486,0.00052661052112069,0.52,1000.0
'11010',0,'11111',0.0026363636363636363,0.00019638608176993506,0.52,1000.0
'00101',0,'01010',0.002060606060606061,0.0005571144336621284,0.52,1000.0
'01110',0,'11111',0.002606060606060606,0.0005953600819511667,0.52,1000.0
'10010',0,'00000',0.0020303030303030303,0.0003736008486647864,0.52,1000.0
'01010',0,'10100',0.0026363636363636363,7.422696190252056e-5,0.52,1000.0
'01001',0,'00110',0.002333333333333333,0.0004088102291888497,0.52,1000.0
'10100',0,'11111',0.002181818181818182,7.422696190252056e-5,0.52,1000.0
'10001',0,'01011',0.0020303030303030303,0.0005620374845754972,0.52,1000.0
'01101',0,'11001',0.002303030303030303,0.00015451574283614506,0.52,1000.0
'01110',0,'00011',0.002181818181818182,0.0002571297386132901,0.52,1000.0
'10100',0,'10101',0.002212121212121212,0.00038090318454474356,0.52,1000.0
'01011',0,'00000',0.002484848484848485,0.0002267671143499359,0.52,1000.0
'10011',0,'10101',0.0025454545454545456,0.00034015067152490377,0.52,1000.0
'10011',0,'01110',0.0021212121212121214,0.00030903148567229007,0.52,1000.0
'11001',0,'11100',0.002303030303030303,0.0006045435558563638,0.52,1000.0
'11000',0,'00101',0.001787878787878788,4.285495643554834e-5,0.52,1000.0
'10001',0,'00110',0.002484848484848485,0.00018680042433239335,0.52,1000.0
'11001',0,'01110',0.0023333333333333335,0.00023860629921247913,0.52,1000.0
'01101',0,'10010',0.002303030303030303,0.00018680042433239335,0.52,1000.0
'10010',0,'11111',0.0027575757575757573,0.00029998469504883825,0.52,1000.0
'00101',0,'11100',0.0026666666666666666,0.0003661529082907446,0.52,1000.0
'11010',0,'01110',0.0025454545454545456,0.0003235478258191307,0.52,1000.0
'01100',0,'01011',0.0023030303030303033,0.00028101874228774864,0.52,1000.0
'10011',0,'11111',0.002515151515151515,0.000434930305891131,0.52,1000.0
'10011',0,'10100',0.0019393939393939393,0.00028101874228774864,0.52,1000.0
'11010',0,'01001',0.0025151515151515154,0.00015451574283614506,0.52,1000.0
'10011',0,'11100',0.002121212121212121,0.0007015658728963773,0.52,1000.0
'00110',0,'01110',0.0023636363636363638,0.00022268088570756168,0.52,1000.0
'01101',0,'01011',0.002,0.00012856486930664504,0.52,1000.0
'10101',0,'00000',0.002,0.0006470956516382612,0.52,1000.0
'11000',0,'10100',0.0024242424242424242,0.000154515742836145,0.52,1000.0
'10110',0,'00101',0.0023030303030303033,0.00018680042433239335,0.52,1000.0
'00101',0,'11010',0.001909090909090909,0.0002676291171614499,0.52,1000.0
'01001',0,'01011',0.0022727272727272726,0.00037113480951260285,0.52,1000.0
'10001',0,'11000',0.002181818181818182,0.0002676291171614499,0.52,1000.0
'01100',0,'10010',0.001787878787878788,0.0003090314856722899,0.52,1000.0
'10001',0,'00000',0.002181818181818182,0.000463547228508435,0.52,1000.0
'10011',0,'11010',0.00196969696969697,0.00030903148567228996,0.52,1000.0
'11010',0,'00000',0.002212121212121212,0.00022676711434993578,0.52,1000.0
'01010',0,'01010',0.0023636363636363633,0.00019638608176993525,0.52,1000.0
'01001',0,'01001',0.0020909090909090908,0.0002969078476100822,0.52,1000.0
'10001',0,'11010',0.0026969696969696972,0.00042207237203588236,0.52,1000.0
'10110',0,'01010',0.0026666666666666666,0.0004942274675848513,0.52,1000.0
'00101',0,'11001',0.002606060606060606,4.2854956435548246e-5,0.52,1000.0
'11000',0,'10010',0.002303030303030303,0.0005052524848646384,0.52,1000.0
'01110',0,'00000',0.0021515151515151512,0.00044741888061313346,0.52,1000.0
'01110',0,'01010',0.0027575757575757577,0.00061806297134458,0.52,1000.0
'00011',0,'10101',0.002484848484848485,0.00028101874228774875,0.52,1000.0
'00011',0,'11010',0.002121212121212121,0.0001868004243323933,0.52,1000.0
'00011',0,'11100',0.0022727272727272726,0.0005604012729971796,0.52,1000.0
'11001',0,'01101',0.002212121212121212,0.0003428396514843866,0.52,1000.0
'10101',0,'01101',0.002303030303030303,0.00022676711434993588,0.52,1000.0
'10101',0,'10011',0.0022727272727272726,7.422696190252056e-5,0.52,1000.0
'10001',0,'10010',0.002545454545454545,0.00022268088570756168,0.52,1000.0
'10100',0,'00110',0.0023636363636363633,0.0003235478258191307,0.52,1000.0
'01101',0,'01101',0.0024242424242424242,0.0002810187422877486,0.52,1000.0
'11100',0,'00011',0.002060606060606061,0.0005669177858748396,0.52,1000.0
'11010',0,'00011',0.0024545454545454545,0.00037113480951260264,0.52,1000.0
'01110',0,'10101',0.0023333333333333335,0.0004349303058911311,0.52,1000.0
'00011',0,'11001',0.002212121212121212,0.000154515742836145,0.52,1000.0
'10100',0,'01110',0.0022424242424242424,0.00026067652324371604,0.52,1000.0
