states,flag,Avg0,SD0,frust0,time
'1011100',1,0.014407407407407409,0.0007458159468741581,0.3673469387755102,2.3348418671089592
'1110001',1,0.014638888888888889,0.0007338802674234949,0.3673469387755102,2.329624495740154
'1110100',1,0.013564814814814814,0.0004033892761257776,0.3673469387755102,2.325661183051063
'0010111',1,0.013731481481481483,0.0008359013928364718,0.3673469387755102,2.3368177915131985
'0111001',1,0.013574074074074073,0.00023166659265179288,0.3673469387755102,2.3407238945836832
'0001111',1,0.014370370370370372,0.0002057973219527119,0.3673469387755102,2.336363579704203
'0101101',1,0.014249999999999999,0.00034916125249934827,0.3673469387755102,2.2859598423348286
'0001110',1,0.014351851851851852,0.0005103523622044689,0.3673469387755102,2.3067617073376154
'0111000',1,0.014074074074074074,0.00022028476395130224,0.3673469387755102,2.3149428616667396
'1000011',1,0.01437962962962963,0.0006869347033700517,0.3673469387755102,2.305670412839589
'0101001',1,0.013907407407407408,0.0006125124225385639,0.3673469387755102,2.3247401866768955
'1110000',1,0.013685185185185184,0.00034346735168502563,0.3673469387755102,2.325842824536539
'0011110',1,0.014361111111111111,0.0003051343898756307,0.3673469387755102,2.3075250134613445
'1001011',1,0.01437962962962963,0.00018332398030762373,0.3673469387755102,2.342397382936125
'0001101',1,0.014083333333333331,0.00033564016593318294,0.3673469387755102,2.353111209788087
'1010010',1,0.013796296296296298,0.0008039042248573422,0.3673469387755102,2.3365360511536895
'1101010',1,0.014277777777777778,0.0003402069087198859,0.3673469387755102,2.3072234072640954
'1011010',1,0.014537037037037038,0.0003471913566528268,0.3673469387755102,2.3217592076314673
'1000111',1,0.014685185185185185,0.0003617041663819372,0.3673469387755102,2.319458083938058
'0010101',1,0.014259259259259258,0.0006582545402657861,0.3673469387755102,2.336555670063539
'0001011',1,0.013833333333333335,0.00033410404727164303,0.3673469387755102,2.318039609595629
'0101110',1,0.01424074074074074,0.000248796830417489,0.3673469387755102,2.3158648039001677
'0011101',1,0.014740740740740742,0.0005621521939503906,0.3673469387755102,2.331949115463844
'0110011',1,0.014435185185185185,0.00020328239259351948,0.3673469387755102,2.315027457364639
'1010100',1,0.01437962962962963,0.00013094570021973022,0.3673469387755102,2.3000977847558453
'0110001',1,0.01537962962962963,7.290748031492454e-5,0.3673469387755102,2.337205223536159
'1011001',1,0.014296296296296295,0.00020579732195271183,0.3673469387755102,2.3239368366625404
'0111100',1,0.013953703703703704,0.0003079312805243681,0.3673469387755102,2.317036980194875
'1101100',1,0.014277777777777778,0.00022680460581325727,0.3673469387755102,2.3239041480494533
'0011011',1,0.01374074074074074,0.0005487234218529283,0.3673469387755102,2.322743969164223
'1110010',1,0.014287037037037037,0.0004405695279026039,0.3673469387755102,2.3225075509855615
'1100001',1,0.014351851851851852,0.0007332959212304936,0.3673469387755102,2.3206859805801
'0011010',1,0.014398148148148148,0.0005378346567206518,0.3673469387755102,2.328728119600331
