states,flag,Avg0,SD0,frust0,time
'100101',1,0.049793333333333335,0.0003878430381252473,0.4,2.2509157056627385
'011001',1,0.05041333333333334,0.0004840339749324298,0.4,2.2509965855026444
'000111',1,0.050506666666666665,0.000814138945280365,0.4,2.2525244307775005
'101001',1,0.04961666666666667,0.0005473775865179561,0.4,2.2579327486126894
'110101',1,0.049906666666666676,0.00024004629183185154,0.4,2.2650275291099455
'110011',1,0.05087,0.0005767148342118493,0.4,2.256395541902013
'100111',1,0.04980333333333334,0.00042240054713769536,0.4,2.262032501430457
'001011',1,0.04981666666666667,0.0013087483418221478,0.4,2.2684351774104115
'011101',1,0.05052,0.00022759613353482292,0.4,2.2497912004069565
'100011',1,0.050026666666666664,0.0006758862494697023,0.4,2.2594236967649937
'011011',1,0.04970333333333333,0.00022065558884580393,0.4,2.252385688551439
'110001',1,0.05009333333333333,0.0007476778866746171,0.4,2.258800882532247
'010011',1,0.049723333333333335,0.0006590059854727343,0.4,2.2482195077709854
'101101',1,0.049966666666666666,0.0007996804917521069,0.4,2.2573892356514587
'111001',1,0.050016666666666675,0.0005823133940490213,0.4,2.2513917563440686
'001111',1,0.049859999999999995,0.0004463929509598738,0.4,2.2610102762279154
'010111',1,0.04962333333333333,0.000937384066905817,0.4,2.2488825098911973
'010101',1,0.05014,6.164414002968875e-5,0.4,2.2671035211853234
'101011',1,0.05024666666666666,0.00028986586936412983,0.4,2.263268908626489
'001101',1,0.04935333333333333,0.00048595838870787506,0.4,2.2631720548272845
