states,flag,Avg0,SD0,frust0,time
'10110001',1,0.061590000000000006,0.0006471990935304735,0.5116279069767442,8.048143073317602
'10101001',1,0.062006666666666675,0.0007202468712570369,0.5116279069767442,8.006493364719
'10000111',1,0.06268333333333333,0.00023612614331232953,0.5116279069767442,8.002890362805198
'10001101',1,0.06237333333333333,0.0008181415253827126,0.5116279069767442,7.954394390362636
'10100011',1,0.06315666666666667,0.0009503098909770899,0.5116279069767442,8.020876790289378
'10011001',1,0.06184666666666666,0.0009603587292719812,0.5116279069767442,8.013853832438434
'10010011',1,0.062463333333333336,0.0008259270885226839,0.5116279069767442,8.00127564924458
'11010001',1,0.06388333333333333,0.00029227080289043753,0.5116279069767442,8.01499342366456
'11000011',1,0.06298666666666668,0.0007611540944878068,0.5116279069767442,7.94839274508887
'11001001',1,0.06234666666666666,0.0010801954555645153,0.5116279069767442,7.9997570264406335
'10010101',1,0.062116666666666674,0.0007543798041364099,0.5116279069767442,7.886490112078049
'10001001',1,0.010976666666666668,0.0002490426112580377,0.5581395348837209,2.1432308224224053
'10001011',1,0.062073333333333335,0.0005244891694676752,0.5116279069767442,7.987536068844659
'11000101',1,0.061816666666666666,0.0007305857619441769,0.5116279069767442,8.041337989037993
'10000011',1,0.010513333333333333,0.00031201851796897463,0.5581395348837209,2.138759593935433
'10100101',1,0.06211,0.0009943842315724843,0.5116279069767442,7.926818550473686
'11100001',1,0.062016666666666664,0.0008348386404303259,0.5116279069767442,7.942199699979002
'10010001',1,0.01047,0.0002728858125052796,0.5581395348837209,2.12821011752338
'10000101',1,0.01113,9.933109617167563e-5,0.5581395348837209,2.14119230161479
'10100001',1,0.010683333333333331,0.00016357125528513732,0.5581395348837209,2.146114202607226
'11000001',1,0.010756666666666666,0.00015839472494022302,0.5581395348837209,2.144514394085309
