states,flag,Avg0,SD0,frust0,time
'011010',1,0.15433333333333332,0.0026335442953471524,0.09237959317412413,9.580469384728397
'100101',1,0.14926666666666666,0.002659991645768004,0.09237959317412413,9.440486499817188
'111000',1,0.11986666666666668,0.0015062831370259966,0.101320541799238,10.342223282777637
'000111',1,0.12156666666666667,0.0004109609335312656,0.101320541799238,10.477220211923703
'101001',1,0.05143333333333333,0.0027980151695244405,0.1399603571332198,5.741106945746121
'010110',1,0.05223333333333333,0.0031180478223116173,0.1399603571332198,5.385493072672618
'110001',1,0.06976666666666666,0.0025590796956892303,0.12095589962601466,6.011785618662889
'100110',1,0.03623333333333333,0.00044969125210773454,0.1424609120135348,3.4453840402169646
'100111',1,0.07013333333333334,0.00047842333648024494,0.11750261089105248,7.13457583099359
'011001',1,0.03453333333333333,0.0024280765135299095,0.1424609120135348,3.3909097483219615
'011000',1,0.0711,0.0032782108941718006,0.11750261089105248,6.864194705194568
'001110',1,0.06953333333333334,0.004168399639616571,0.12095589962601466,6.127714384086545
