sum,Avg0,SD0,frust0,file,Nodes,Impure
0,0.0,0.0,0.0,Impure_4_5_32,4,5
2,0.0,0.0,0.0,Impure_4_5_32,4,5
4,0.0,0.0,0.0,Impure_4_5_32,4,5
1,0.50113,0.0005198076567346,0.25,Impure_4_5_33,4,5
3,0.49887,0.0005198076567346,0.25,Impure_4_5_33,4,5
0,0.0,0.0,0.0,Impure_4_5_33,4,5
2,0.0,0.0,0.0,Impure_4_5_33,4,5
4,0.0,0.0,0.0,Impure_4_5_33,4,5
2,1.0,0.0046606818766738,0.25,Impure_4_5_4,4,5
0,0.0,0.0,0.0,Impure_4_5_4,4,5
1,0.0,0.0,0.0,Impure_4_5_4,4,5
3,0.0,0.0,0.0,Impure_4_5_4,4,5
4,0.0,0.0,0.0,Impure_4_5_4,4,5
2,1.0,0.0017048949136725,0.25,Impure_4_5_5,4,5
0,0.0,0.0,0.0,Impure_4_5_5,4,5
1,0.0,0.0,0.0,Impure_4_5_5,4,5
3,0.0,0.0,0.0,Impure_4_5_5,4,5
4,0.0,0.0,0.0,Impure_4_5_5,4,5
1,0.5003333333333333,0.0011405943869559,0.25,Impure_4_5_9,4,5
3,0.4996666666666667,0.001140594386956,0.25,Impure_4_5_9,4,5
0,0.0,0.0,0.0,Impure_4_5_9,4,5
2,0.0,0.0,0.0,Impure_4_5_9,4,5
4,0.0,0.0,0.0,Impure_4_5_9,4,5
1,0.4999466666666666,0.0006995395310885,0.1666666666666666,Impure_4_6_0,4,6
3,0.5000533333333333,0.0006995395310885,0.1666666666666666,Impure_4_6_0,4,6
0,0.0,0.0,0.0,Impure_4_6_0,4,6
2,0.0,0.0,0.0,Impure_4_6_0,4,6
4,0.0,0.0,0.0,Impure_4_6_0,4,6
1,0.4992799999999999,0.0016677239190705001,0.3333333333333333,Impure_4_6_10,4,6
3,0.5007199999999999,0.0017863169748463,0.3333333333333333,Impure_4_6_10,4,6
0,0.0,0.0,0.0,Impure_4_6_10,4,6
2,0.0,0.0,0.0,Impure_4_6_10,4,6
4,0.0,0.0,0.0,Impure_4_6_10,4,6
1,0.50024,0.0012053491886862,0.3333333333333333,Impure_4_6_13,4,6
3,0.49976,0.0012053491886862,0.3333333333333333,Impure_4_6_13,4,6
0,0.0,0.0,0.0,Impure_4_6_13,4,6
2,0.0,0.0,0.0,Impure_4_6_13,4,6
4,0.0,0.0,0.0,Impure_4_6_13,4,6
2,1.0,0.0010634952854724,0.1666666666666666,Impure_4_6_15,4,6
0,0.0,0.0,0.0,Impure_4_6_15,4,6
1,0.0,0.0,0.0,Impure_4_6_15,4,6
3,0.0,0.0,0.0,Impure_4_6_15,4,6
