TBX21,GATA3,RORC,FOXP3,BCL6,index,flag,Avg0,SD0,frust0,time,file,Emb_size,Emb_density
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_0,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_0,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_0,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,1,1,0,0,17.0,1.0,0.07642333333333325,0.00015616059817237968,0.36633663366336633,65.31973391793119,Embedded_TCellDiff_10_2_10,10,2
1,1,0,1,1,7.0,1.0,0.05113,0.000227303028283,0.3762376237623762,89.64638000343217,Embedded_TCellDiff_10_2_10,10,2
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,1,0,0,1,14.0,1.0,0.020833333333333266,0.0003375631114571334,0.33993399339933994,69.17498028765954,Embedded_TCellDiff_10_2_10,10,2
1,1,0,0,0,5.0,1.0,0.0631666666666666,0.0005363042254375,0.3861386138613861,86.86944715676782,Embedded_TCellDiff_10_2_10,10,2
1,0,1,1,1,20.0,1.0,0.0211566666666666,0.0004696334267868,0.4257425742574257,85.49220941543864,Embedded_TCellDiff_10_2_10,10,2
1,0,1,1,0,14.5,1.0,0.0367483333333333,0.00019583846995039998,0.3366336633663366,69.90922878831404,Embedded_TCellDiff_10_2_10,10,2
1,0,1,0,1,27.5,1.0,0.00554999999999995,9.3580025976638e-05,0.396039603960396,49.88617079617481,Embedded_TCellDiff_10_2_10,10,2
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,0,0,1,1,23.5,1.0,0.013796666666666624,0.000259486354198875,0.3712871287128713,62.4896951094524,Embedded_TCellDiff_10_2_10,10,2
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,0,0,0,1,22.0,1.0,0.00462499999999995,0.00014888134001695,0.3861386138613861,36.816415593427635,Embedded_TCellDiff_10_2_10,10,2
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,1,1,1,0,26.5,1.0,0.00453666666666665,0.00021025172558126966,0.3861386138613861,36.62796676077509,Embedded_TCellDiff_10_2_10,10,2
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,1,1,0,0,22.25,1.0,0.013775833333333301,0.0002769272833236874,0.3712871287128713,61.81595226664439,Embedded_TCellDiff_10_2_10,10,2
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,1,0,1,0,23.5,1.0,0.0056033333333333,0.00018058443105062268,0.396039603960396,50.312241986747885,Embedded_TCellDiff_10_2_10,10,2
0,1,0,0,1,12.5,1.0,0.03678499999999995,0.00012390309244155,0.3366336633663366,70.49487661187675,Embedded_TCellDiff_10_2_10,10,2
0,1,0,0,0,15.0,1.0,0.0215766666666666,0.0002993697082575,0.4257425742574257,86.02936564344434,Embedded_TCellDiff_10_2_10,10,2
0,0,1,1,1,18.0,1.0,0.0625266666666666,0.0005706331765873,0.3861386138613861,87.82663705742387,Embedded_TCellDiff_10_2_10,10,2
0,0,1,1,0,10.333333333333334,1.0,0.0209166666666666,0.00022081255613826665,0.33993399339933994,68.81025859608316,Embedded_TCellDiff_10_2_10,10,2
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,0,1,0,0,9.0,1.0,0.0510966666666666,0.0006873297769064,0.3762376237623762,88.95322471989728,Embedded_TCellDiff_10_2_10,10,2
0,0,0,1,1,6.5,1.0,0.07663166666666665,0.0005909732930014,0.36633663366336633,64.8028417494766,Embedded_TCellDiff_10_2_10,10,2
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_10,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,0,1,0,0,2.0,1.0,0.13856333333333332,0.00092466314955765,0.3535353535353535,146.06945689163078,Embedded_TCellDiff_10_2_11,10,2
1,0,0,1,1,1.0,1.0,0.1216166666666666,0.0002654974366898,0.3939393939393939,154.28663041166536,Embedded_TCellDiff_10_2_11,10,2
1,0,0,1,0,5.5,1.0,0.0503883333333333,0.00095058381157715,0.3838383838383838,135.85449283497434,Embedded_TCellDiff_10_2_11,10,2
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,1,1,0,1,8.5,1.0,0.050344999999999945,0.00034150478302115,0.3838383838383838,137.46885156858758,Embedded_TCellDiff_10_2_11,10,2
0,1,1,0,0,2.0,1.0,0.1206999999999999,0.001104928353635,0.3939393939393939,153.9514766895221,Embedded_TCellDiff_10_2_11,10,2
0,1,0,1,1,5.0,1.0,0.1393716666666666,0.00097702467191705,0.3535353535353535,145.94184869617098,Embedded_TCellDiff_10_2_11,10,2
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_11,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,1,0,0,3.0,1.0,0.03473,0.0004883304891839,0.3818181818181818,60.88397438127407,Embedded_TCellDiff_10_2_12,10,2
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,0,0,0,6.0,1.0,0.10071666666666663,0.0008094513936499091,0.33030303030303027,91.67555741593686,Embedded_TCellDiff_10_2_12,10,2
1,0,1,1,1,16.0,1.0,0.0032999999999999,0.0001003327796219,0.4181818181818181,52.01912358331615,Embedded_TCellDiff_10_2_12,10,2
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,0,1,0,1,12.5,1.0,0.00838666666666665,0.00010969797979208995,0.40454545454545454,67.19818254331733,Embedded_TCellDiff_10_2_12,10,2
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,0,0,1,1,15.0,1.0,0.0033666666666666,9.672412085697944e-05,0.4090909090909091,42.4312381011156,Embedded_TCellDiff_10_2_12,10,2
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,0,0,0,0,10.0,1.0,0.0691233333333333,0.0003847386584853484,0.3545454545454545,77.23755296386524,Embedded_TCellDiff_10_2_12,10,2
0,1,1,1,1,10.0,1.0,0.06933166666666665,0.00074718823201695,0.3545454545454545,76.6811757625848,Embedded_TCellDiff_10_2_12,10,2
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,1,1,0,0,0.0,1.0,0.0032133333333333,9.463379711052266e-05,0.4090909090909091,42.30982332045426,Embedded_TCellDiff_10_2_12,10,2
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,1,0,1,0,12.5,1.0,0.00833499999999995,0.0002046060278116,0.40454545454545454,66.01743882541814,Embedded_TCellDiff_10_2_12,10,2
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,1,0,0,0,17.0,1.0,0.0032266666666666,5.557777333511017e-05,0.4181818181818181,53.905482593287466,Embedded_TCellDiff_10_2_12,10,2
0,0,1,1,1,7.0,1.0,0.10169666666666662,0.0008227260711570333,0.33030303030303027,91.08488199701321,Embedded_TCellDiff_10_2_12,10,2
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,0,0,1,1,10.0,1.0,0.03457,0.0005151698748956,0.3818181818181818,61.64183922756212,Embedded_TCellDiff_10_2_12,10,2
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_12,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,1,1,0,0,16.875,1.0,0.03241874999999996,0.00041146678816944907,0.3701456310679611,60.785541188996845,Embedded_TCellDiff_10_2_13,10,2
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,1,0,1,0,5.0,1.0,0.0087866666666666,0.0002131248981752,0.4077669902912621,60.42523034715045,Embedded_TCellDiff_10_2_13,10,2
1,1,0,0,1,32.5,1.0,0.00757499999999995,0.0001559384635262,0.36407766990291257,41.49936271284631,Embedded_TCellDiff_10_2_13,10,2
1,1,0,0,0,26.5,1.0,0.030936666666666647,0.00023619201194650892,0.3495145631067961,63.25163660775095,Embedded_TCellDiff_10_2_13,10,2
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,0,1,0,0,25.75,1.0,0.019878333333333276,0.00021680276550647726,0.3859223300970873,49.17854753693218,Embedded_TCellDiff_10_2_13,10,2
1,0,0,1,1,20.0,1.0,0.0199966666666666,0.0004242902570437,0.3786407766990291,49.8089924711395,Embedded_TCellDiff_10_2_13,10,2
1,0,0,1,0,14.0,1.0,0.0285483333333333,0.00048253048875189996,0.3592233009708738,75.90134098854534,Embedded_TCellDiff_10_2_13,10,2
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,1,1,0,1,12.5,1.0,0.02837166666666665,0.00027989507767038505,0.3592233009708738,76.29649849974234,Embedded_TCellDiff_10_2_13,10,2
0,1,1,0,0,23.0,1.0,0.0196433333333333,0.0003145720196641,0.3786407766990291,49.871447101559,Embedded_TCellDiff_10_2_13,10,2
0,1,0,1,1,17.5,1.0,0.019742499999999975,0.000123450109568227,0.3859223300970873,49.51324997462865,Embedded_TCellDiff_10_2_13,10,2
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,0,1,1,1,17.5,1.0,0.03077999999999995,0.0003352987419944,0.3495145631067961,63.4825424901543,Embedded_TCellDiff_10_2_13,10,2
0,0,1,1,0,28.0,1.0,0.007499999999999949,9.913802603275219e-05,0.36407766990291257,41.471836983408515,Embedded_TCellDiff_10_2_13,10,2
0,0,1,0,1,36.0,1.0,0.0087633333333333,0.0002217105219775,0.4077669902912621,59.8482589857862,Embedded_TCellDiff_10_2_13,10,2
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,0,0,1,1,15.75,1.0,0.0321941666666666,0.00029525190118702096,0.3701456310679611,60.668878702111826,Embedded_TCellDiff_10_2_13,10,2
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_13,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,0,1,0,0.0,1.0,0.4788566666666667,0.0012830259372107,0.3137254901960784,316.97822347612833,Embedded_TCellDiff_10_2_14,10,2
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,1,0,1,1.0,1.0,0.4773466666666667,0.0011188486145239,0.3137254901960784,317.1270253664583,Embedded_TCellDiff_10_2_14,10,2
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_14,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,0,1,0,13.0,1.0,0.0086333333333333,0.0001550798165888286,0.3936507936507936,67.62137669481778,Embedded_TCellDiff_10_2_15,10,2
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,0,0,0,1.0,1.0,0.1031,0.0004280186911806,0.3809523809523809,129.76025242445243,Embedded_TCellDiff_10_2_15,10,2
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,0,1,0,1,8.0,1.0,0.0836133333333333,0.00086183926223895,0.3666666666666667,105.18110859555821,Embedded_TCellDiff_10_2_15,10,2
1,0,1,0,0,4.0,1.0,0.16751,0.0008045288476286,0.3428571428571428,125.33525181477631,Embedded_TCellDiff_10_2_15,10,2
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,0,0,1,0,8.333333333333334,1.0,0.012179999999999967,0.00020764671477446666,0.38095238095238093,101.98071390845901,Embedded_TCellDiff_10_2_15,10,2
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,1,1,0,1,10.666666666666666,1.0,0.012365555555555532,0.00015482733776382427,0.38095238095238093,103.29308177604035,Embedded_TCellDiff_10_2_15,10,2
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,1,0,1,1,2.0,1.0,0.1657366666666666,0.000356495285928,0.3428571428571428,124.71410214836636,Embedded_TCellDiff_10_2_15,10,2
0,1,0,1,0,11.5,1.0,0.08393500000000001,0.0006153743753130583,0.3666666666666667,102.27835096347579,Embedded_TCellDiff_10_2_15,10,2
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,0,1,1,1,6.0,1.0,0.1028333333333333,0.000924385681893,0.3809523809523809,129.53842667558,Embedded_TCellDiff_10_2_15,10,2
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,0,1,0,1,14.0,1.0,0.008721111111111067,0.00014403801895368487,0.3936507936507936,68.48992633415124,Embedded_TCellDiff_10_2_15,10,2
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_15,10,2
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Embedded_TCellDiff_10_2_16,10,2
